utc_timestamp,DE_KN_residential3_grid_import,DE_KN_residential3_grid_export,temp,holiday,season_Autumn,season_Spring,season_Summer,season_Winter,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2016-03-01 13:30:00,25.4077148438,0.01953125,3.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 13:45:00,25.4975585938,0.01953125,3.05,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 14:00:00,25.5947265625,0.01953125,3.1,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 14:15:00,25.6674804688,0.01953125,3.275,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 14:30:00,25.7377929688,0.01953125,3.45,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 14:45:00,25.8447265625,0.01953125,3.625,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 15:00:00,25.9370117188,0.01953125,3.8,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 15:15:00,26.0947265625,0.01953125,3.8499999999999996,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 15:30:00,26.2041015625,0.01953125,3.9,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 15:45:00,26.2744140625,0.01953125,3.95,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 16:00:00,26.3544921875,0.01953125,4.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 16:15:00,26.4345703125,0.01953125,4.1,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 16:30:00,26.5439453125,0.01953125,4.2,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 16:45:00,26.7016601562,0.01953125,4.300000000000001,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 17:00:00,26.8447265625,0.01953125,4.4,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 17:15:00,26.9921875,0.01953125,4.550000000000001,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 17:30:00,27.181640625,0.01953125,4.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 17:45:00,27.51953125,0.01953125,4.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 18:00:00,27.7495117188,0.01953125,5.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 18:15:00,28.0698242188,0.01953125,5.175,0,0,1,0,0,0,0,0,0,0,1,0
