utc_timestamp,DE_KN_residential4_grid_import,DE_KN_residential4_grid_export
2015-10-12T08:45:00Z,9.97998046875,7.44775390625
2015-10-12T09:00:00Z,9.97998046875,8.2197265625
2015-10-12T09:15:00Z,9.97998046875,9.09301574248
2015-10-12T09:30:00Z,9.97998046875,9.90848214286
2015-10-12T09:45:00Z,9.97998046875,10.9830078125
2015-10-12T10:00:00Z,9.97998046875,12.3097098214
2015-10-12T10:15:00Z,9.97998046875,13.7922363281
2015-10-12T10:30:00Z,9.97998046875,15.2551269531
2015-10-12T10:45:00Z,9.97998046875,16.7973632812
2015-10-12T11:00:00Z,9.97998046875,18.5002790179
2015-10-12T11:15:00Z,9.97998046875,20.1655970982
2015-10-12T11:30:00Z,9.97998046875,21.8349609375
2015-10-12T11:45:00Z,9.97998046875,23.42578125
2015-10-12T12:00:00Z,9.97998046875,24.7572544643
2015-10-12T12:15:00Z,9.97998046875,25.7610212054
2015-10-12T12:30:00Z,9.97998046875,26.6996681297
2015-10-12T12:45:00Z,9.97998046875,27.5698242188
2015-10-12T13:00:00Z,9.97998046875,28.7787388393
2015-10-12T13:15:00Z,9.97998046875,29.5838732038
2015-10-12T13:30:00Z,9.97998046875,30.3425292969
2015-10-12T13:45:00Z,9.97998046875,31.43828125
2015-10-12T14:00:00Z,9.97998046875,32.6752929688
2015-10-12T14:15:00Z,9.97998046875,33.6700613839
2015-10-12T14:30:00Z,9.97998046875,34.2741857752
2015-10-12T14:45:00Z,9.97998046875,34.9595336914
2015-10-12T15:00:00Z,9.97998046875,35.5624023438
2015-10-12T15:15:00Z,9.97998046875,35.7682617187
2015-10-12T15:30:00Z,9.97998046875,35.884765625
2015-10-12T15:45:00Z,9.9892202524,35.9561298077
2015-10-12T16:00:00Z,9.98999023438,35.9975585938
2015-10-12T16:15:00Z,10.0020019531,36.0
2015-10-12T16:30:00Z,10.0484967913,36.0
2015-10-12T16:45:00Z,10.1140469638,36.0
2015-10-12T17:00:00Z,10.180505926,36.0
2015-10-12T17:15:00Z,10.2391920823,36.0
2015-10-12T17:30:00Z,10.2879150391,36.0
2015-10-12T17:45:00Z,10.3511913328,36.0
2015-10-12T18:00:00Z,10.4084821429,36.0
2015-10-12T18:15:00Z,10.4571010045,36.0
2015-10-12T18:30:00Z,10.5274047852,36.0
2015-10-12T18:45:00Z,10.5599365234,36.0
2015-10-12T19:00:00Z,10.6071254185,36.0
2015-10-12T19:15:00Z,10.6745417668,36.0
2015-10-12T19:30:00Z,10.7285505022,36.0
2015-10-12T19:45:00Z,10.7837571364,36.0
2015-10-12T20:00:00Z,10.8659179688,36.0
2015-10-12T20:15:00Z,10.9474487305,36.0
2015-10-12T20:30:00Z,11.015625,36.0
2015-10-12T20:45:00Z,11.0828159877,36.0
2015-10-12T21:00:00Z,11.1627720424,36.0
2015-10-12T21:15:00Z,11.2449951172,36.0
2015-10-12T21:30:00Z,11.3005599976,36.0
2015-10-12T21:45:00Z,11.3374633789,36.0
2015-10-12T22:00:00Z,11.3785226004,36.0
2015-10-12T22:15:00Z,11.4270717076,36.0
2015-10-12T22:30:00Z,11.4776705228,36.0
2015-10-12T22:45:00Z,11.5198974609,36.0
2015-10-12T23:00:00Z,11.5474243164,36.0
2015-10-12T23:15:00Z,11.5871058873,36.0
2015-10-12T23:30:00Z,11.626361302,36.0
2015-10-12T23:45:00Z,11.6499023438,36.0
2015-10-13T00:00:00Z,11.6974487305,36.0
2015-10-13T00:15:00Z,11.7419921875,36.0
2015-10-13T00:30:00Z,11.7774047852,36.0
2015-10-13T00:45:00Z,11.8374633789,36.0
2015-10-13T01:00:00Z,11.8775024414,36.0
2015-10-13T01:15:00Z,11.8999023438,36.0
2015-10-13T01:30:00Z,11.9468231201,36.0
2015-10-13T01:45:00Z,11.9785505022,36.0
2015-10-13T02:00:00Z,12.0080078125,36.0
2015-10-13T02:15:00Z,12.0484967913,36.0
2015-10-13T02:30:00Z,12.0879638672,36.0
