,date,temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration
9614,2011-08-05 14:00:00+00:00,25.35,0.0,49.5,55.0,0.0,0.0,0.0,0.0
9615,2011-08-05 15:00:00+00:00,25.25,0.0,46.8,52.0,0.0,0.0,0.0,0.0
9616,2011-08-05 16:00:00+00:00,25.3,0.0,42.3,47.0,0.0,0.0,0.0,0.0
9617,2011-08-05 17:00:00+00:00,25.25,0.0,16.199999,18.0,0.0,0.0,0.0,0.0
9618,2011-08-05 18:00:00+00:00,25.2,0.0,4.5,5.0,0.0,0.0,0.0,0.0
9619,2011-08-05 19:00:00+00:00,25.2,0.0,10.5,9.0,0.0,8.0,0.0,0.0
9620,2011-08-05 20:00:00+00:00,25.15,0.0,39.3,32.0,0.0,35.0,1.0,542.0391
9621,2011-08-05 21:00:00+00:00,25.2,0.0,48.0,33.0,0.0,61.0,1.0,3600.0
9622,2011-08-05 22:00:00+00:00,25.2,0.0,37.8,26.0,0.0,48.0,1.0,3600.0
9623,2011-08-05 23:00:00+00:00,25.3,0.0,26.099998,18.0,0.0,33.0,1.0,3600.0
9624,2011-08-06 00:00:00+00:00,25.45,0.0,11.700001,5.0,0.0,24.0,1.0,3600.0
9625,2011-08-06 01:00:00+00:00,25.55,0.0,0.90000004,0.0,0.0,3.0,1.0,3600.0
9626,2011-08-06 02:00:00+00:00,25.8,0.0,8.4,9.0,0.0,1.0,1.0,3600.0
9627,2011-08-06 03:00:00+00:00,26.0,0.0,23.4,26.0,0.0,0.0,1.0,3600.0
9628,2011-08-06 04:00:00+00:00,26.05,0.0,22.5,25.0,0.0,0.0,1.0,3600.0
9629,2011-08-06 05:00:00+00:00,26.0,0.0,59.399998,66.0,0.0,0.0,1.0,3600.0
9630,2011-08-06 06:00:00+00:00,25.95,0.0,87.299995,97.0,0.0,0.0,1.0,3600.0
9631,2011-08-06 07:00:00+00:00,25.95,0.0,76.5,85.0,0.0,0.0,1.0,3600.0
9632,2011-08-06 08:00:00+00:00,25.95,0.0,67.5,75.0,0.0,0.0,1.0,3600.0
9633,2011-08-06 09:00:00+00:00,26.0,0.0,29.699999,33.0,0.0,0.0,0.0,321.24097
9634,2011-08-06 10:00:00+00:00,25.7,0.0,44.1,49.0,0.0,0.0,0.0,0.0
9635,2011-08-06 11:00:00+00:00,25.65,0.0,38.7,43.0,0.0,0.0,0.0,0.0
9636,2011-08-06 12:00:00+00:00,25.65,0.0,30.599998,34.0,0.0,0.0,0.0,0.0
9637,2011-08-06 13:00:00+00:00,25.7,0.0,33.899998,37.0,0.0,2.0,0.0,0.0
9638,2011-08-06 14:00:00+00:00,25.65,0.0,51.0,54.0,0.0,8.0,0.0,0.0
9639,2011-08-06 15:00:00+00:00,25.6,0.0,40.800003,38.0,0.0,22.0,0.0,0.0
9640,2011-08-06 16:00:00+00:00,25.6,0.0,53.7,43.0,0.0,50.0,0.0,0.0
9641,2011-08-06 17:00:00+00:00,25.65,0.0,68.1,59.0,0.0,50.0,0.0,0.0
9642,2011-08-06 18:00:00+00:00,25.65,0.0,52.800003,40.0,0.0,56.0,0.0,0.0
9643,2011-08-06 19:00:00+00:00,25.65,0.0,50.699997,36.0,0.0,61.0,0.0,0.0
9644,2011-08-06 20:00:00+00:00,25.7,0.0,58.5,41.0,0.0,72.0,1.0,124.90674
9645,2011-08-06 21:00:00+00:00,25.75,0.0,58.5,42.0,0.0,69.0,1.0,3600.0
9646,2011-08-06 22:00:00+00:00,25.85,0.0,68.7,52.0,0.0,73.0,1.0,3600.0
9647,2011-08-06 23:00:00+00:00,25.9,0.0,57.6,41.0,0.0,69.0,1.0,3600.0
9648,2011-08-07 00:00:00+00:00,25.9,0.0,48.3,36.0,0.0,53.0,1.0,3600.0
9649,2011-08-07 01:00:00+00:00,25.8,0.1,46.8,29.0,2.0,65.0,1.0,3600.0
9650,2011-08-07 02:00:00+00:00,25.85,0.0,34.8,24.0,3.0,38.0,1.0,3600.0
9651,2011-08-07 03:00:00+00:00,25.95,0.0,27.3,28.0,0.0,7.0,1.0,3600.0
9652,2011-08-07 04:00:00+00:00,25.9,0.0,26.699999,29.0,0.0,2.0,1.0,3600.0
9653,2011-08-07 05:00:00+00:00,25.95,0.0,34.2,38.0,0.0,0.0,1.0,3600.0
9654,2011-08-07 06:00:00+00:00,25.95,0.0,27.3,29.0,2.0,0.0,1.0,3600.0
9655,2011-08-07 07:00:00+00:00,25.9,0.1,29.099998,27.0,8.0,0.0,1.0,3600.0
9656,2011-08-07 08:00:00+00:00,25.85,0.0,35.4,32.0,11.0,0.0,1.0,3600.0
9657,2011-08-07 09:00:00+00:00,25.85,0.0,29.699999,33.0,0.0,0.0,0.0,545.33966
9658,2011-08-07 10:00:00+00:00,25.6,0.0,8.7,9.0,1.0,0.0,0.0,0.0
9659,2011-08-07 11:00:00+00:00,25.55,0.0,18.0,20.0,0.0,0.0,0.0,0.0
9660,2011-08-07 12:00:00+00:00,25.55,0.0,27.9,31.0,0.0,0.0,0.0,0.0
9661,2011-08-07 13:00:00+00:00,25.5,0.0,27.599998,28.0,4.0,0.0,0.0,0.0
9662,2011-08-07 14:00:00+00:00,25.35,0.1,18.599998,18.0,4.0,0.0,0.0,0.0
9663,2011-08-07 15:00:00+00:00,25.3,0.0,39.3,29.0,22.0,0.0,0.0,0.0
9664,2011-08-07 16:00:00+00:00,25.35,0.0,42.9,33.0,22.0,0.0,0.0,0.0
9665,2011-08-07 17:00:00+00:00,25.3,0.0,25.5,11.0,26.0,0.0,0.0,0.0
9666,2011-08-07 18:00:00+00:00,25.25,0.0,14.4,8.0,12.0,0.0,0.0,0.0
9667,2011-08-07 19:00:00+00:00,25.3,0.0,23.1,21.0,7.0,0.0,0.0,0.0
9668,2011-08-07 20:00:00+00:00,25.35,0.0,15.9,13.0,7.0,0.0,1.0,332.20453
9669,2011-08-07 21:00:00+00:00,25.45,0.0,33.899998,37.0,1.0,0.0,1.0,3600.0
9670,2011-08-07 22:00:00+00:00,25.35,0.0,25.199999,28.0,0.0,0.0,1.0,3600.0
9671,2011-08-07 23:00:00+00:00,25.4,0.0,40.5,45.0,0.0,0.0,1.0,3600.0
9672,2011-08-08 00:00:00+00:00,25.45,0.0,36.899998,41.0,0.0,0.0,1.0,3600.0
9673,2011-08-08 01:00:00+00:00,25.55,0.0,41.399998,46.0,0.0,0.0,1.0,3600.0
9674,2011-08-08 02:00:00+00:00,25.65,0.0,31.5,35.0,0.0,0.0,1.0,3600.0
9675,2011-08-08 03:00:00+00:00,25.75,0.0,30.599998,34.0,0.0,0.0,1.0,3600.0
9676,2011-08-08 04:00:00+00:00,25.8,0.0,21.599998,24.0,0.0,0.0,1.0,3600.0
9677,2011-08-08 05:00:00+00:00,25.75,0.0,9.9,11.0,0.0,0.0,1.0,3600.0
9678,2011-08-08 06:00:00+00:00,25.65,0.0,18.9,21.0,0.0,0.0,1.0,3600.0
9679,2011-08-08 07:00:00+00:00,25.5,0.0,18.0,20.0,0.0,0.0,1.0,3600.0
9680,2011-08-08 08:00:00+00:00,25.4,0.0,23.4,26.0,0.0,0.0,1.0,3600.0
9681,2011-08-08 09:00:00+00:00,25.35,0.0,43.2,47.0,0.0,3.0,0.0,867.2826
9682,2011-08-08 10:00:00+00:00,25.15,0.0,35.399998,39.0,0.0,1.0,0.0,0.0
9683,2011-08-08 11:00:00+00:00,25.05,0.0,55.499996,53.0,0.0,26.0,0.0,0.0
9684,2011-08-08 12:00:00+00:00,24.95,0.0,52.5,32.0,0.0,79.0,0.0,0.0
9685,2011-08-08 13:00:00+00:00,24.85,0.0,51.0,51.0,0.0,17.0,0.0,0.0
9686,2011-08-08 14:00:00+00:00,24.75,0.0,56.699997,63.0,0.0,0.0,0.0,0.0
9687,2011-08-08 15:00:00+00:00,24.65,0.0,43.199997,48.0,0.0,0.0,0.0,0.0
9688,2011-08-08 16:00:00+00:00,24.6,0.0,69.299995,77.0,0.0,0.0,0.0,0.0
9689,2011-08-08 17:00:00+00:00,24.5,0.0,76.5,85.0,0.0,0.0,0.0,0.0
9690,2011-08-08 18:00:00+00:00,24.5,0.0,41.399998,46.0,0.0,0.0,0.0,0.0
9691,2011-08-08 19:00:00+00:00,24.45,0.0,54.0,60.0,0.0,0.0,0.0,0.0
9692,2011-08-08 20:00:00+00:00,24.4,0.0,54.899998,61.0,0.0,0.0,1.0,232.65663
9693,2011-08-08 21:00:00+00:00,24.35,0.0,60.3,67.0,0.0,0.0,1.0,3600.0
9694,2011-08-08 22:00:00+00:00,24.2,0.0,18.0,20.0,0.0,0.0,1.0,3600.0
9695,2011-08-08 23:00:00+00:00,24.25,0.0,23.4,26.0,0.0,0.0,1.0,3600.0
9696,2011-08-09 00:00:00+00:00,24.3,0.0,23.4,26.0,0.0,0.0,1.0,3600.0
9697,2011-08-09 01:00:00+00:00,24.4,0.0,42.6,47.0,0.0,1.0,1.0,3600.0
9698,2011-08-09 02:00:00+00:00,24.5,0.0,45.3,46.0,0.0,13.0,1.0,3600.0
9699,2011-08-09 03:00:00+00:00,24.65,0.0,53.4,52.0,0.0,22.0,1.0,3600.0
9700,2011-08-09 04:00:00+00:00,24.75,0.0,63.299995,58.0,0.0,37.0,1.0,3600.0
9701,2011-08-09 05:00:00+00:00,24.85,0.0,70.5,63.0,0.0,46.0,1.0,3600.0
9702,2011-08-09 06:00:00+00:00,24.9,0.0,90.3,76.0,0.0,73.0,1.0,3600.0
9703,2011-08-09 07:00:00+00:00,24.9,0.0,77.1,65.0,0.0,62.0,1.0,3600.0
9704,2011-08-09 08:00:00+00:00,24.85,0.0,47.7,45.0,0.0,24.0,1.0,3600.0
9705,2011-08-09 09:00:00+00:00,24.7,0.0,35.1,39.0,0.0,0.0,0.0,434.18396
9706,2011-08-09 10:00:00+00:00,24.9,0.0,32.399998,36.0,0.0,0.0,0.0,0.0
9707,2011-08-09 11:00:00+00:00,24.85,0.0,45.0,50.0,0.0,0.0,0.0,0.0
9708,2011-08-09 12:00:00+00:00,24.8,0.0,40.5,45.0,0.0,0.0,0.0,0.0
9709,2011-08-09 13:00:00+00:00,24.85,0.0,50.399998,56.0,0.0,0.0,0.0,0.0
9710,2011-08-09 14:00:00+00:00,24.75,0.0,50.399998,56.0,0.0,0.0,0.0,0.0
9711,2011-08-09 15:00:00+00:00,24.65,0.0,41.399998,46.0,0.0,0.0,0.0,0.0
9712,2011-08-09 16:00:00+00:00,24.75,0.0,41.399998,46.0,0.0,0.0,0.0,0.0
9713,2011-08-09 17:00:00+00:00,24.9,0.0,46.8,52.0,0.0,0.0,0.0,0.0
9714,2011-08-09 18:00:00+00:00,25.0,0.0,40.5,45.0,0.0,0.0,0.0,0.0
9715,2011-08-09 19:00:00+00:00,25.05,0.0,40.5,45.0,0.0,0.0,0.0,0.0
9716,2011-08-09 20:00:00+00:00,25.1,0.0,40.5,45.0,0.0,0.0,1.0,331.8122
9717,2011-08-09 21:00:00+00:00,25.25,0.0,46.199997,51.0,0.0,1.0,1.0,3600.0
9718,2011-08-09 22:00:00+00:00,25.5,0.0,37.8,42.0,0.0,0.0,1.0,3600.0
9719,2011-08-09 23:00:00+00:00,25.65,0.0,59.4,60.0,0.0,18.0,1.0,3600.0
9720,2011-08-10 00:00:00+00:00,25.75,0.0,62.7,45.0,0.0,74.0,1.0,3600.0
9721,2011-08-10 01:00:00+00:00,25.8,0.0,56.7,33.0,0.0,90.0,1.0,3600.0
9722,2011-08-10 02:00:00+00:00,25.8,0.0,74.1,50.0,0.0,97.0,1.0,3600.0
9723,2011-08-10 03:00:00+00:00,25.85,0.1,51.0,25.0,1.0,93.0,1.0,3600.0
9724,2011-08-10 04:00:00+00:00,26.1,0.0,44.4,18.0,0.0,94.0,1.0,3600.0
9725,2011-08-10 05:00:00+00:00,26.4,0.0,52.2,27.0,0.0,93.0,1.0,3600.0
9726,2011-08-10 06:00:00+00:00,26.55,0.0,60.6,34.0,1.0,98.0,1.0,3600.0
9727,2011-08-10 07:00:00+00:00,26.65,0.0,57.9,31.0,3.0,94.0,1.0,3600.0
9728,2011-08-10 08:00:00+00:00,26.5,0.0,62.699997,30.0,11.0,97.0,1.0,3600.0
9729,2011-08-10 09:00:00+00:00,26.3,0.0,75.9,42.0,15.0,97.0,0.0,124.195496
9730,2011-08-10 10:00:00+00:00,25.9,0.0,54.300003,25.0,6.0,94.0,0.0,0.0
9731,2011-08-10 11:00:00+00:00,25.85,0.0,63.0,29.0,13.0,97.0,0.0,0.0
9732,2011-08-10 12:00:00+00:00,25.8,0.0,72.3,35.0,20.0,96.0,0.0,0.0
9733,2011-08-10 13:00:00+00:00,25.8,0.0,69.3,33.0,18.0,96.0,0.0,0.0
9734,2011-08-10 14:00:00+00:00,25.7,0.1,63.299995,36.0,3.0,97.0,0.0,0.0
9735,2011-08-10 15:00:00+00:00,25.55,0.0,65.7,33.0,11.0,98.0,0.0,0.0
9736,2011-08-10 16:00:00+00:00,25.65,0.1,66.9,29.0,19.0,98.0,0.0,0.0
9737,2011-08-10 17:00:00+00:00,25.45,0.2,57.6,21.0,16.0,97.0,0.0,0.0
9738,2011-08-10 18:00:00+00:00,25.4,0.2,50.4,21.0,8.0,89.0,0.0,0.0
9739,2011-08-10 19:00:00+00:00,25.4,0.0,63.6,33.0,11.0,91.0,0.0,0.0
9740,2011-08-10 20:00:00+00:00,25.5,0.0,60.9,25.0,17.0,94.0,1.0,44.70997
9741,2011-08-10 21:00:00+00:00,25.55,0.1,59.700005,20.0,22.0,95.0,1.0,3600.0
9742,2011-08-10 22:00:00+00:00,25.55,0.0,66.6,24.0,27.0,96.0,1.0,3600.0
9743,2011-08-10 23:00:00+00:00,25.6,0.0,57.0,15.0,25.0,95.0,1.0,3600.0
9744,2011-08-11 00:00:00+00:00,25.7,0.0,46.2,9.0,14.0,99.0,1.0,3600.0
9745,2011-08-11 01:00:00+00:00,25.9,0.0,42.9,5.0,14.0,100.0,1.0,3600.0
9746,2011-08-11 02:00:00+00:00,26.0,0.0,40.800003,0.0,19.0,98.0,1.0,3600.0
9747,2011-08-11 03:00:00+00:00,26.1,0.0,41.7,4.0,14.0,99.0,1.0,3600.0
9748,2011-08-11 04:00:00+00:00,26.25,0.0,41.7,9.0,7.0,98.0,1.0,3600.0
9749,2011-08-11 05:00:00+00:00,26.3,0.0,38.1,7.0,5.0,96.0,1.0,3600.0
9750,2011-08-11 06:00:00+00:00,26.35,0.0,32.7,5.0,0.0,94.0,1.0,3600.0
9751,2011-08-11 07:00:00+00:00,26.35,0.0,30.600002,3.0,0.0,93.0,1.0,3600.0
9752,2011-08-11 08:00:00+00:00,26.3,0.0,28.800001,1.0,0.0,93.0,1.0,3600.0
9753,2011-08-11 09:00:00+00:00,26.25,0.0,27.6,0.0,0.0,92.0,0.0,430.6292
9754,2011-08-11 10:00:00+00:00,26.3,0.0,41.7,17.0,0.0,88.0,0.0,0.0
9755,2011-08-11 11:00:00+00:00,26.3,0.0,39.0,14.0,0.0,88.0,0.0,0.0
9756,2011-08-11 12:00:00+00:00,26.3,0.0,37.800003,11.0,0.0,93.0,0.0,0.0
9757,2011-08-11 13:00:00+00:00,26.2,0.0,35.7,13.0,0.0,80.0,0.0,0.0
9758,2011-08-11 14:00:00+00:00,26.1,0.0,40.8,18.0,0.0,82.0,0.0,0.0
9759,2011-08-11 15:00:00+00:00,26.1,0.0,47.1,25.0,0.0,82.0,0.0,0.0
9760,2011-08-11 16:00:00+00:00,26.1,0.0,37.2,13.0,0.0,85.0,0.0,0.0
9761,2011-08-11 17:00:00+00:00,26.0,0.0,39.9,16.0,0.0,85.0,0.0,0.0
9762,2011-08-11 18:00:00+00:00,26.0,0.0,37.8,13.0,0.0,87.0,0.0,0.0
9763,2011-08-11 19:00:00+00:00,25.95,0.0,43.5,19.0,0.0,88.0,0.0,0.0
9764,2011-08-11 20:00:00+00:00,25.9,0.0,52.2,28.0,0.0,90.0,1.0,329.92276
9765,2011-08-11 21:00:00+00:00,25.95,0.0,39.3,24.0,0.0,59.0,1.0,3600.0
9766,2011-08-11 22:00:00+00:00,26.05,0.0,42.3,21.0,9.0,60.0,1.0,3600.0
9767,2011-08-11 23:00:00+00:00,26.15,0.0,24.899998,22.0,3.0,11.0,1.0,3600.0
9768,2011-08-12 00:00:00+00:00,26.25,0.0,21.9,23.0,1.0,2.0,1.0,3600.0
9769,2011-08-12 01:00:00+00:00,26.3,0.0,9.6,8.0,0.0,8.0,1.0,3600.0
9770,2011-08-12 02:00:00+00:00,26.35,0.0,15.9,12.0,1.0,15.0,1.0,3600.0
9771,2011-08-12 03:00:00+00:00,26.35,0.0,21.3,16.0,0.0,23.0,1.0,3600.0
9772,2011-08-12 04:00:00+00:00,26.45,0.0,27.599998,23.0,1.0,21.0,1.0,3600.0
9773,2011-08-12 05:00:00+00:00,26.45,0.0,30.599998,27.0,0.0,21.0,1.0,3600.0
9774,2011-08-12 06:00:00+00:00,26.45,0.0,18.9,21.0,0.0,0.0,1.0,3600.0
9775,2011-08-12 07:00:00+00:00,26.45,0.0,8.099999,9.0,0.0,0.0,1.0,3600.0
9776,2011-08-12 08:00:00+00:00,26.5,0.0,8.099999,9.0,0.0,0.0,1.0,3600.0
9777,2011-08-12 09:00:00+00:00,26.45,0.0,4.5,5.0,0.0,0.0,0.0,524.53796
9778,2011-08-12 10:00:00+00:00,26.7,0.0,17.1,19.0,0.0,0.0,0.0,0.0
9779,2011-08-12 11:00:00+00:00,26.65,0.0,27.9,31.0,0.0,0.0,0.0,0.0
9780,2011-08-12 12:00:00+00:00,26.6,0.0,26.099998,29.0,0.0,0.0,0.0,0.0
9781,2011-08-12 13:00:00+00:00,26.5,0.0,21.599998,24.0,0.0,0.0,0.0,0.0
9782,2011-08-12 14:00:00+00:00,26.5,0.0,19.8,22.0,0.0,0.0,0.0,0.0
9783,2011-08-12 15:00:00+00:00,26.45,0.0,15.299999,17.0,0.0,0.0,0.0,0.0
9784,2011-08-12 16:00:00+00:00,26.4,0.0,16.199999,18.0,0.0,0.0,0.0,0.0
9785,2011-08-12 17:00:00+00:00,26.45,0.0,9.0,10.0,0.0,0.0,0.0,0.0
9786,2011-08-12 18:00:00+00:00,26.4,0.0,18.0,20.0,0.0,0.0,0.0,0.0
9787,2011-08-12 19:00:00+00:00,26.45,0.0,14.4,16.0,0.0,0.0,0.0,0.0
9788,2011-08-12 20:00:00+00:00,26.5,0.0,17.1,19.0,0.0,0.0,1.0,54.78966
9789,2011-08-12 21:00:00+00:00,26.5,0.0,16.8,18.0,1.0,0.0,1.0,3600.0
9790,2011-08-12 22:00:00+00:00,26.5,0.0,17.1,19.0,0.0,0.0,1.0,3600.0
9791,2011-08-12 23:00:00+00:00,26.6,0.0,12.599999,14.0,0.0,0.0,1.0,3600.0
9792,2011-08-13 00:00:00+00:00,26.7,0.0,14.4,16.0,0.0,0.0,1.0,3600.0
9793,2011-08-13 01:00:00+00:00,26.75,0.0,10.799999,12.0,0.0,0.0,1.0,3600.0
9794,2011-08-13 02:00:00+00:00,26.8,0.0,18.0,20.0,0.0,0.0,1.0,3600.0
9795,2011-08-13 03:00:00+00:00,26.85,0.0,19.8,22.0,0.0,0.0,1.0,3600.0
9796,2011-08-13 04:00:00+00:00,26.9,0.0,21.599998,24.0,0.0,0.0,1.0,3600.0
9797,2011-08-13 05:00:00+00:00,26.9,0.0,11.7,13.0,0.0,0.0,1.0,3600.0
9798,2011-08-13 06:00:00+00:00,26.85,0.0,12.599999,14.0,0.0,0.0,1.0,3600.0
9799,2011-08-13 07:00:00+00:00,26.85,0.0,17.1,15.0,6.0,0.0,1.0,3600.0
9800,2011-08-13 08:00:00+00:00,26.8,0.0,19.5,17.0,7.0,0.0,1.0,3600.0
9801,2011-08-13 09:00:00+00:00,26.7,0.0,13.799999,14.0,2.0,0.0,0.0,423.28152
9802,2011-08-13 10:00:00+00:00,26.6,0.0,22.499998,23.0,3.0,0.0,0.0,0.0
9803,2011-08-13 11:00:00+00:00,26.55,0.0,18.3,15.0,8.0,0.0,0.0,0.0
9804,2011-08-13 12:00:00+00:00,26.4,0.0,16.5,11.0,11.0,0.0,0.0,0.0
9805,2011-08-13 13:00:00+00:00,26.25,0.0,23.7,15.0,17.0,0.0,0.0,0.0
9806,2011-08-13 14:00:00+00:00,26.15,0.1,21.6,16.0,12.0,0.0,0.0,0.0
9807,2011-08-13 15:00:00+00:00,26.15,0.0,17.4,18.0,2.0,0.0,0.0,0.0
9808,2011-08-13 16:00:00+00:00,26.25,0.0,18.6,20.0,1.0,0.0,0.0,0.0
9809,2011-08-13 17:00:00+00:00,26.25,0.0,18.300001,19.0,2.0,0.0,0.0,0.0
9810,2011-08-13 18:00:00+00:00,26.25,0.0,21.3,17.0,10.0,0.0,0.0,0.0
9811,2011-08-13 19:00:00+00:00,26.15,0.1,34.2,27.0,14.0,5.0,0.0,0.0
9812,2011-08-13 20:00:00+00:00,25.95,0.0,45.9,23.0,18.0,48.0,1.0,148.40938
9813,2011-08-13 21:00:00+00:00,25.85,0.0,31.8,17.0,12.0,31.0,1.0,3600.0
9814,2011-08-13 22:00:00+00:00,25.85,0.0,25.2,9.0,13.0,31.0,1.0,3600.0
9815,2011-08-13 23:00:00+00:00,26.0,0.0,27.900002,17.0,7.0,28.0,1.0,3600.0
9816,2011-08-14 00:00:00+00:00,26.2,0.0,24.6,11.0,2.0,45.0,1.0,3600.0
9817,2011-08-14 01:00:00+00:00,26.35,0.0,24.0,7.0,0.0,59.0,1.0,3600.0
9818,2011-08-14 02:00:00+00:00,26.55,0.0,19.5,7.0,0.0,44.0,1.0,3600.0
9819,2011-08-14 03:00:00+00:00,26.55,0.0,18.300001,19.0,0.0,4.0,1.0,3600.0
9820,2011-08-14 04:00:00+00:00,26.55,0.0,24.9,12.0,0.0,47.0,1.0,3600.0
9821,2011-08-14 05:00:00+00:00,26.55,0.0,48.300003,21.0,0.0,98.0,1.0,3600.0
9822,2011-08-14 06:00:00+00:00,26.5,0.0,46.800003,19.0,0.0,99.0,1.0,3600.0
9823,2011-08-14 07:00:00+00:00,26.5,0.0,37.5,10.0,0.0,95.0,1.0,3600.0
9824,2011-08-14 08:00:00+00:00,26.45,0.0,46.5,19.0,0.0,98.0,1.0,3600.0
9825,2011-08-14 09:00:00+00:00,26.45,0.0,42.6,15.0,0.0,97.0,0.0,0.0
9826,2011-08-14 10:00:00+00:00,26.7,0.0,41.100002,14.0,0.0,95.0,0.0,0.0
9827,2011-08-14 11:00:00+00:00,26.65,0.0,40.800003,12.0,0.0,100.0,0.0,0.0
9828,2011-08-14 12:00:00+00:00,26.6,0.0,39.9,12.0,0.0,97.0,0.0,0.0
9829,2011-08-14 13:00:00+00:00,26.65,0.0,52.5,28.0,0.0,91.0,0.0,0.0
9830,2011-08-14 14:00:00+00:00,26.6,0.0,49.199997,29.0,0.0,77.0,0.0,0.0
9831,2011-08-14 15:00:00+00:00,26.6,0.0,45.6,24.0,0.0,80.0,0.0,0.0
9832,2011-08-14 16:00:00+00:00,26.6,0.0,52.8,29.0,0.0,89.0,0.0,0.0
9833,2011-08-14 17:00:00+00:00,26.5,0.1,44.100002,16.0,2.0,95.0,0.0,0.0
9834,2011-08-14 18:00:00+00:00,26.4,0.1,35.7,8.0,0.0,95.0,0.0,0.0
9835,2011-08-14 19:00:00+00:00,26.4,0.0,37.5,9.0,0.0,98.0,0.0,0.0
9836,2011-08-14 20:00:00+00:00,26.4,0.0,40.8,13.0,0.0,97.0,1.0,0.0
9837,2011-08-14 21:00:00+00:00,26.35,0.0,44.1,16.0,1.0,97.0,1.0,3600.0
9838,2011-08-14 22:00:00+00:00,26.65,0.0,45.6,18.0,1.0,96.0,1.0,3600.0
9839,2011-08-14 23:00:00+00:00,26.75,0.0,56.1,30.0,0.0,97.0,1.0,3600.0
9840,2011-08-15 00:00:00+00:00,26.8,0.0,73.8,49.0,0.0,99.0,1.0,3600.0
9841,2011-08-15 01:00:00+00:00,26.9,0.1,62.4,36.0,0.0,100.0,1.0,3600.0
9842,2011-08-15 02:00:00+00:00,26.9,0.0,58.5,32.0,0.0,99.0,1.0,3600.0
9843,2011-08-15 03:00:00+00:00,27.05,0.0,54.9,28.0,0.0,99.0,1.0,3600.0
9844,2011-08-15 04:00:00+00:00,27.15,0.0,51.9,25.0,0.0,98.0,1.0,3600.0
9845,2011-08-15 05:00:00+00:00,27.15,0.0,52.2,25.0,0.0,99.0,1.0,3600.0
9846,2011-08-15 06:00:00+00:00,27.2,0.0,53.1,26.0,0.0,99.0,1.0,3600.0
9847,2011-08-15 07:00:00+00:00,27.15,0.0,53.7,27.0,0.0,98.0,1.0,3197.9004
9848,2011-08-15 08:00:00+00:00,27.2,0.0,57.0,31.0,0.0,97.0,1.0,807.55945
9849,2011-08-15 09:00:00+00:00,27.15,0.0,48.6,21.0,0.0,99.0,0.0,0.0
9850,2011-08-15 10:00:00+00:00,27.15,0.0,42.3,14.0,0.0,99.0,0.0,0.0
9851,2011-08-15 11:00:00+00:00,27.1,0.0,73.8,50.0,0.0,96.0,0.0,0.0
9852,2011-08-15 12:00:00+00:00,27.0,0.0,67.5,45.0,0.0,90.0,0.0,0.0
9853,2011-08-15 13:00:00+00:00,26.95,0.0,54.0,28.0,1.0,94.0,0.0,0.0
9854,2011-08-15 14:00:00+00:00,26.9,0.0,54.0,31.0,1.0,85.0,0.0,0.0
9855,2011-08-15 15:00:00+00:00,26.65,0.0,57.0,33.0,3.0,85.0,0.0,0.0
9856,2011-08-15 16:00:00+00:00,26.15,0.2,37.5,24.0,0.0,53.0,0.0,0.0
9857,2011-08-15 17:00:00+00:00,25.7,0.3,13.799999,7.0,3.0,19.0,0.0,0.0
9858,2011-08-15 18:00:00+00:00,25.55,0.1,22.2,19.0,3.0,11.0,0.0,0.0
9859,2011-08-15 19:00:00+00:00,25.8,0.0,21.3,15.0,5.0,16.0,0.0,0.0
9860,2011-08-15 20:00:00+00:00,26.05,0.0,32.399998,24.0,4.0,28.0,1.0,152.22118
9861,2011-08-15 21:00:00+00:00,26.25,0.0,30.0,11.0,3.0,61.0,1.0,3600.0
9862,2011-08-15 22:00:00+00:00,26.0,0.3,64.200005,38.0,7.0,86.0,1.0,3600.0
9863,2011-08-15 23:00:00+00:00,25.75,0.4,72.600006,40.0,19.0,84.0,1.0,3600.0
9864,2011-08-16 00:00:00+00:00,25.65,0.1,79.5,41.0,37.0,68.0,1.0,3600.0
9865,2011-08-16 01:00:00+00:00,25.95,0.0,69.9,2.0,74.0,79.0,1.0,3600.0
9866,2011-08-16 02:00:00+00:00,26.3,0.0,38.4,4.0,28.0,60.0,1.0,3600.0
9867,2011-08-16 03:00:00+00:00,26.3,0.0,38.7,9.0,29.0,44.0,1.0,3600.0
9868,2011-08-16 04:00:00+00:00,26.0,0.6,53.399998,29.0,23.0,45.0,1.0,3600.0
9869,2011-08-16 05:00:00+00:00,25.85,0.0,46.800003,22.0,11.0,68.0,1.0,3600.0
9870,2011-08-16 06:00:00+00:00,25.85,0.0,27.900002,3.0,6.0,72.0,1.0,3600.0
9871,2011-08-16 07:00:00+00:00,25.95,0.0,29.1,3.0,2.0,84.0,1.0,3600.0
9872,2011-08-16 08:00:00+00:00,26.1,0.0,39.6,15.0,4.0,79.0,1.0,3600.0
9873,2011-08-16 09:00:00+00:00,26.3,0.0,42.6,20.0,3.0,76.0,0.0,69.466934
9874,2011-08-16 10:00:00+00:00,27.0,0.0,18.6,12.0,1.0,24.0,0.0,0.0
9875,2011-08-16 11:00:00+00:00,26.85,0.1,18.6,15.0,1.0,15.0,0.0,0.0
9876,2011-08-16 12:00:00+00:00,26.6,0.2,37.800003,30.0,14.0,8.0,0.0,0.0
