utc_timestamp,DE_KN_residential4_grid_import,DE_KN_residential4_grid_export,temp,holiday,season_Autumn,season_Spring,season_Summer,season_Winter,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2015-10-13 03:00:00,12.239565931025,36.0,3.1875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 04:00:00,12.441925048849999,36.0,2.9625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 05:00:00,12.764953613275,36.0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 06:00:00,12.873248291025,36.0238647461,2.7875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 07:00:00,12.8800048828,36.233202253075,2.6375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 08:00:00,12.8800048828,36.8078438895,2.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 09:00:00,12.8800048828,37.895612444175,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 10:00:00,12.91052085475,39.31410458215,4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 11:00:00,13.15869140625,40.248754882825,5.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 12:00:00,13.169921875,40.969093406575,4.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 13:00:00,13.612912859225,41.196774074025,4.3875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 14:00:00,13.770359524275,41.290987356100004,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 15:00:00,13.9363107954,41.326965332025,4.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 16:00:00,15.240582057400001,41.330078125,3.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 17:00:00,16.799544852125,41.330078125,3.7625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 18:00:00,17.89065699525,41.330078125,3.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 19:00:00,18.3400277274,41.330078125,3.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 20:00:00,19.017654771075,41.330078125,3.5375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 21:00:00,19.653943743025,41.330078125,3.675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 22:00:00,20.2333290184,41.330078125,3.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-13 23:00:00,20.771904852175,41.330078125,3.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-14 00:00:00,21.339770574875,41.330078125,2.9125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 01:00:00,21.954716609075,41.330078125,2.4375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 02:00:00,22.877796827,41.330078125,2.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 03:00:00,23.389020674575,41.330078125,2.9875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 04:00:00,24.06910487585,41.330078125,3.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 05:00:00,24.99089989295,41.330078125,3.725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 06:00:00,25.910918426475,41.395761762375,4.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 07:00:00,26.176177978525,41.70295678445,4.7625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 08:00:00,26.29404296875,42.705022505,5.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 09:00:00,26.308628627275,44.566029307625,5.825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 10:00:00,26.504848491675,47.453259234675,6.0875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 11:00:00,26.82912503755,48.371683309375,6.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 12:00:00,26.941085379475,49.1299560547,6.275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 13:00:00,27.4607347761,49.2705078125,5.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 14:00:00,28.83269827705,49.2705078125,4.3625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 15:00:00,29.3878573133,49.27946888315,3.725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 16:00:00,29.8903354423,49.2900390625,3.5625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 17:00:00,30.3341481842,49.2900390625,3.3125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 18:00:00,30.591896275125002,49.2900390625,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 19:00:00,30.8289729527,49.2900390625,2.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 20:00:00,31.1550370101,49.2900390625,2.8375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 21:00:00,31.442945710875,49.2900390625,2.975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 22:00:00,31.6337411063,49.2900390625,3.1375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-14 23:00:00,31.811490237075,49.2900390625,3.2375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-15 00:00:00,31.953033126,49.2900390625,3.3375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 01:00:00,32.119522966649996,49.2900390625,3.475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 02:00:00,32.2692793626,49.2900390625,3.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 03:00:00,32.418449284475,49.2900390625,3.3625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 04:00:00,32.606776832125,49.2900390625,3.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 05:00:00,32.9319790683,49.2900390625,3.2625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 06:00:00,33.330196841725,49.2900390625,3.275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 07:00:00,34.106520097325,49.313636192925,3.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 08:00:00,34.4453125,49.472499302425,3.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 09:00:00,34.6423950195,50.012803431925,3.9749999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 10:00:00,34.96813964845,50.47469308035,4.175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 11:00:00,35.456892395025,50.9193119594,4.2625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 12:00:00,36.21738334755,51.2680941495,4.275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 13:00:00,36.97569744405,51.572652494025,4.475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 14:00:00,37.313302572675,51.801750044375,4.6375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 15:00:00,37.4942732591,51.885375976575,4.8125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 16:00:00,37.705783315825,51.8896484375,5.075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 17:00:00,38.424514938175,51.8896484375,5.2375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 18:00:00,39.0777561062,51.8896484375,5.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 19:00:00,39.7309363229,51.8896484375,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 20:00:00,40.3791870117,51.8896484375,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 21:00:00,40.968155745625,51.8896484375,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 22:00:00,41.551448645975,51.8896484375,5.5375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-15 23:00:00,42.102835518975,51.8896484375,5.6375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-16 00:00:00,42.650759015774995,51.8896484375,5.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 01:00:00,43.595852526975,51.8896484375,5.6625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 02:00:00,44.30774797715,51.8896484375,5.525,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 03:00:00,44.901625714975,51.8896484375,5.4375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 04:00:00,45.480662427625,51.8896484375,5.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 05:00:00,46.157171521875,51.8896484375,5.5375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 06:00:00,46.742514977075,51.8896484375,5.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 07:00:00,47.154952131,51.8896484375,5.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 08:00:00,47.533900669675,51.943324497775,5.7125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 09:00:00,47.8249511719,52.022871415675,6.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 10:00:00,48.451467541275,52.331602260025,6.4875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 11:00:00,49.54067513605,52.51318171575,7.025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 12:00:00,49.88192983775,53.161832704675,7.4375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 13:00:00,50.072152274,53.849940708675,7.575,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 14:00:00,50.280725332399996,54.264990234375,7.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 15:00:00,51.167266342675,54.2900390625,7.5875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 16:00:00,53.115174762475,54.2900390625,7.3625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16 17:00:00,53.970464161475,54.2900390625,7.1125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
