consumption,temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,day_of_week,month,hour,day
0.044,24.3,1.8,31.2,15.0,22.0,15.0,0.0,0.0,6,10,18,31
0.0,24.7,0.0,24.900002,13.0,9.0,26.0,0.0,0.0,6,10,19,31
0.0,25.05,0.0,41.1,32.0,4.0,33.0,0.0,0.0,6,10,20,31
0.0,25.2,0.0,35.1,25.0,10.0,22.0,1.0,57.255856,6,10,21,31
0.0,25.55,0.0,23.4,17.0,4.0,19.0,1.0,3600.0,6,10,22,31
0.0,25.6,0.0,36.6,29.0,4.0,27.0,1.0,3600.0,6,10,23,31
0.0,25.5,0.4,38.1,27.0,4.0,38.0,1.0,3600.0,0,11,0,1
0.0,25.5,0.0,32.1,24.0,1.0,33.0,1.0,3600.0,0,11,1,1
0.0,25.35,0.2,24.3,16.0,5.0,23.0,1.0,3600.0,0,11,2,1
0.0,25.0,0.4,47.4,25.0,7.0,69.0,1.0,3600.0,0,11,3,1
0.0,25.1,0.2,57.9,31.0,7.0,86.0,1.0,3600.0,0,11,4,1
0.0,24.8,0.2,60.300003,30.0,10.0,91.0,1.0,2389.1204,0,11,5,1
0.0,24.7,0.0,66.299995,34.0,11.0,97.0,1.0,784.69025,0,11,6,1
0.006,24.85,0.1,61.2,25.0,15.0,99.0,1.0,395.59088,0,11,7,1
0.05,24.8,1.0,40.5,6.0,9.0,99.0,0.0,0.0,0,11,8,1
0.088,24.55,0.7,62.4,13.0,36.0,97.0,0.0,0.0,0,11,9,1
0.056,24.55,0.3,66.0,2.0,61.0,92.0,0.0,0.0,0,11,10,1
0.069,24.7,0.2,67.2,14.0,49.0,84.0,0.0,0.0,0,11,11,1
0.144,24.65,0.1,63.600006,8.0,56.0,76.0,0.0,0.0,0,11,12,1
0.119,24.65,0.6,96.6,23.0,80.0,93.0,0.0,0.0,0,11,13,1
0.081,24.45,1.0,100.0,31.0,94.0,99.0,0.0,0.0,0,11,14,1
0.063,24.15,1.4,100.0,33.0,90.0,100.0,0.0,0.0,0,11,15,1
0.038,23.95,2.5,100.0,56.0,97.0,100.0,0.0,0.0,0,11,16,1
0.0,23.9,3.1,100.0,23.0,99.0,100.0,0.0,0.0,0,11,17,1
0.0,23.6,4.4,100.0,55.0,95.0,100.0,0.0,0.0,0,11,18,1
0.0,23.85,4.6,100.0,66.0,22.0,99.0,0.0,0.0,0,11,19,1
0.0,24.3,3.7,95.7,33.0,60.0,100.0,0.0,0.0,0,11,20,1
0.0,23.6,2.3,66.9,25.0,24.0,100.0,1.0,0.0,0,11,21,1
0.0,23.3,1.5,100.0,57.0,32.0,100.0,1.0,0.0,0,11,22,1
0.0,24.05,0.5,44.7,13.0,5.0,100.0,1.0,0.0,0,11,23,1
0.0,24.3,0.1,30.900002,1.0,0.0,100.0,1.0,0.0,1,11,0,2
0.0,24.5,0.0,33.9,3.0,2.0,100.0,1.0,0.0,1,11,1,2
0.0,24.6,0.0,39.0,8.0,3.0,100.0,1.0,974.99866,1,11,2,2
0.0,24.65,0.0,44.100002,13.0,4.0,100.0,1.0,2509.9814,1,11,3,2
0.0,24.55,0.0,41.7,13.0,1.0,98.0,1.0,3270.1323,1,11,4,2
0.0,24.5,0.0,42.9,16.0,0.0,95.0,1.0,3600.0,1,11,5,2
0.0,24.45,0.0,42.300003,17.0,0.0,90.0,1.0,1863.8138,1,11,6,2
0.0,24.3,0.0,12.599999,9.0,0.0,15.0,1.0,1098.591,1,11,7,2
0.05,24.1,0.0,19.8,22.0,0.0,0.0,0.0,0.0,1,11,8,2
0.363,23.85,0.0,24.3,27.0,0.0,0.0,0.0,0.0,1,11,9,2
0.144,23.5,0.0,18.0,20.0,0.0,0.0,0.0,0.0,1,11,10,2
0.213,23.3,0.0,12.0,13.0,0.0,1.0,0.0,0.0,1,11,11,2
0.138,23.15,0.0,13.5,15.0,0.0,0.0,0.0,0.0,1,11,12,2
0.113,23.05,0.0,19.199999,21.0,0.0,1.0,0.0,0.0,1,11,13,2
0.113,23.0,0.0,18.300001,19.0,0.0,4.0,0.0,0.0,1,11,14,2
0.113,23.0,0.0,11.7,13.0,0.0,0.0,0.0,0.0,1,11,15,2
0.013,23.0,0.0,9.9,11.0,0.0,0.0,0.0,0.0,1,11,16,2
0.05,23.0,0.0,18.9,21.0,0.0,0.0,0.0,0.0,1,11,17,2
0.038,23.15,0.0,32.1,35.0,0.0,2.0,0.0,0.0,1,11,18,2
0.006,23.3,0.0,64.2,51.0,0.0,61.0,0.0,0.0,1,11,19,2
0.0,23.5,0.0,68.7,48.0,0.0,85.0,0.0,0.0,1,11,20,2
0.0,23.6,0.0,62.1,49.0,0.0,60.0,1.0,159.79901,1,11,21,2
0.0,23.85,0.0,54.6,29.0,0.0,95.0,1.0,3600.0,1,11,22,2
0.0,23.9,0.0,45.300003,26.0,0.0,73.0,1.0,2711.8271,1,11,23,2
0.0,23.9,0.0,74.399994,72.0,0.0,32.0,1.0,3600.0,2,11,0,3
0.0,24.05,0.0,68.399994,62.0,1.0,40.0,1.0,3600.0,2,11,1,3
0.0,24.15,0.0,61.5,59.0,2.0,24.0,1.0,3600.0,2,11,2,3
0.0,24.4,0.0,62.1,53.0,3.0,42.0,1.0,3600.0,2,11,3,3
0.0,24.75,0.0,75.6,67.0,6.0,39.0,1.0,3600.0,2,11,4,3
0.0,24.9,0.0,76.8,64.0,4.0,56.0,1.0,3600.0,2,11,5,3
0.0,24.4,0.0,43.2,15.0,8.0,83.0,1.0,3600.0,2,11,6,3
0.113,23.45,0.0,40.2,9.0,12.0,83.0,1.0,1509.254,2,11,7,3
0.269,22.85,0.0,43.800003,11.0,18.0,77.0,0.0,0.0,2,11,8,3
0.344,22.7,0.0,27.6,7.0,6.0,59.0,0.0,0.0,2,11,9,3
0.4,22.55,0.0,28.5,2.0,0.0,89.0,0.0,0.0,2,11,10,3
0.419,22.5,0.0,32.4,8.0,0.0,84.0,0.0,0.0,2,11,11,3
0.344,22.4,0.0,28.5,10.0,8.0,49.0,0.0,0.0,2,11,12,3
0.281,22.25,0.0,28.800001,8.0,2.0,68.0,0.0,0.0,2,11,13,3
0.281,21.6,0.0,47.4,20.0,8.0,82.0,0.0,0.0,2,11,14,3
0.169,20.95,0.0,51.6,22.0,8.0,90.0,0.0,0.0,2,11,15,3
0.125,20.6,0.0,45.300003,16.0,5.0,93.0,0.0,0.0,2,11,16,3
0.075,20.5,0.0,44.4,16.0,1.0,98.0,0.0,0.0,2,11,17,3
0.038,20.55,0.0,39.300003,12.0,1.0,93.0,0.0,0.0,2,11,18,3
0.0,20.6,0.0,41.1,14.0,2.0,91.0,0.0,0.0,2,11,19,3
0.0,20.7,0.0,43.800003,16.0,8.0,82.0,0.0,0.0,2,11,20,3
0.0,20.7,0.0,41.4,13.0,9.0,81.0,1.0,0.0,2,11,21,3
0.0,20.8,0.0,48.300003,22.0,21.0,53.0,1.0,3001.2603,2,11,22,3
0.0,20.8,0.0,70.2,42.0,12.0,84.0,1.0,3600.0,2,11,23,3
0.0,20.8,0.0,93.9,65.0,13.0,92.0,1.0,3600.0,3,11,0,4
0.0,20.8,0.0,100.0,100.0,9.0,84.0,1.0,3600.0,3,11,1,4
0.0,20.8,0.0,100.0,97.0,25.0,85.0,1.0,3600.0,3,11,2,4
0.0,20.8,0.0,100.0,92.0,27.0,78.0,1.0,3600.0,3,11,3,4
0.0,20.8,0.0,100.0,81.0,26.0,74.0,1.0,3600.0,3,11,4,4
0.0,20.85,0.0,100.0,78.0,46.0,84.0,1.0,1132.3645,3,11,5,4
0.0,20.9,0.0,89.4,43.0,39.0,91.0,1.0,238.52121,3,11,6,4
0.0,21.0,0.0,76.8,32.0,39.0,82.0,1.0,0.0,3,11,7,4
0.013,21.1,0.0,100.0,73.0,29.0,76.0,0.0,0.0,3,11,8,4
0.056,21.1,0.0,100.0,74.0,36.0,71.0,0.0,0.0,3,11,9,4
0.063,20.75,0.3,100.0,79.0,49.0,54.0,0.0,0.0,3,11,10,4
0.138,20.75,0.0,100.0,95.0,51.0,76.0,0.0,0.0,3,11,11,4
0.25,20.6,0.3,100.0,84.0,60.0,79.0,0.0,0.0,3,11,12,4
0.031,20.5,0.5,100.0,97.0,73.0,34.0,0.0,0.0,3,11,13,4
0.288,20.7,0.7,100.0,73.0,87.0,44.0,0.0,0.0,3,11,14,4
0.15,20.3,1.6,100.0,70.0,91.0,33.0,0.0,0.0,3,11,15,4
0.188,20.35,1.9,100.0,98.0,99.0,46.0,0.0,0.0,3,11,16,4
0.088,20.3,2.4,100.0,100.0,96.0,67.0,0.0,0.0,3,11,17,4
0.031,20.45,2.6,100.0,99.0,96.0,88.0,0.0,0.0,3,11,18,4
0.006,20.7,5.2,100.0,94.0,85.0,78.0,0.0,0.0,3,11,19,4
0.0,20.65,5.0,100.0,90.0,71.0,52.0,0.0,0.0,3,11,20,4
0.0,21.25,3.2,100.0,65.0,63.0,38.0,1.0,0.0,3,11,21,4
0.0,22.05,1.6,89.7,52.0,49.0,45.0,1.0,2263.6836,3,11,22,4
0.0,22.3,0.4,69.9,56.0,22.0,21.0,1.0,3600.0,3,11,23,4
0.0,22.35,0.2,59.7,42.0,29.0,15.0,1.0,3600.0,4,11,0,5
0.0,22.55,0.0,67.799995,62.0,19.0,2.0,1.0,3600.0,4,11,1,5
0.0,22.7,0.0,63.300003,62.0,11.0,3.0,1.0,3600.0,4,11,2,5
0.0,22.7,0.0,66.299995,58.0,18.0,11.0,1.0,3600.0,4,11,3,5
0.0,22.7,0.0,39.3,25.0,9.0,38.0,1.0,3600.0,4,11,4,5
0.0,22.65,0.0,38.4,8.0,19.0,66.0,1.0,3600.0,4,11,5,5
0.0,22.55,0.0,44.7,13.0,19.0,72.0,1.0,3600.0,4,11,6,5
0.0,22.5,0.0,52.200005,19.0,22.0,73.0,1.0,829.6797,4,11,7,5
0.013,22.4,0.0,56.4,20.0,26.0,76.0,0.0,0.0,4,11,8,5
0.031,22.25,0.0,81.600006,18.0,62.0,94.0,0.0,0.0,4,11,9,5
0.088,22.65,0.0,96.9,46.0,45.0,95.0,0.0,0.0,4,11,10,5
0.319,22.55,0.0,72.600006,30.0,33.0,86.0,0.0,0.0,4,11,11,5
0.294,22.4,0.0,100.0,49.0,51.0,89.0,0.0,0.0,4,11,12,5
0.313,21.6,0.0,84.299995,36.0,38.0,97.0,0.0,0.0,4,11,13,5
0.25,20.95,0.0,62.100002,18.0,32.0,89.0,0.0,0.0,4,11,14,5
0.169,20.45,0.0,55.8,21.0,22.0,79.0,0.0,0.0,4,11,15,5
0.106,20.2,0.1,50.7,18.0,18.0,79.0,0.0,0.0,4,11,16,5
0.069,20.25,0.0,60.300003,23.0,22.0,88.0,0.0,0.0,4,11,17,5
0.013,20.35,0.0,52.200005,20.0,33.0,48.0,0.0,0.0,4,11,18,5
0.0,20.25,0.3,44.1,17.0,47.0,2.0,0.0,0.0,4,11,19,5
0.0,19.95,0.2,44.699997,29.0,31.0,0.0,0.0,0.0,4,11,20,5
0.0,19.55,0.2,21.3,15.0,13.0,0.0,1.0,165.01183,4,11,21,5
0.0,20.3,0.0,21.0,14.0,14.0,0.0,1.0,3600.0,4,11,22,5
0.0,20.5,0.0,9.9,9.0,3.0,0.0,1.0,3600.0,4,11,23,5
0.0,20.35,0.0,15.3,15.0,3.0,0.0,1.0,3600.0,5,11,0,6
0.0,20.0,0.0,14.7,15.0,2.0,0.0,1.0,3600.0,5,11,1,6
0.0,19.65,0.0,36.0,24.0,24.0,0.0,1.0,3600.0,5,11,2,6
0.0,19.55,0.0,33.300003,15.0,33.0,0.0,1.0,3600.0,5,11,3,6
0.0,19.65,0.0,31.800001,10.0,38.0,0.0,1.0,3600.0,5,11,4,6
0.0,19.75,0.0,14.7,9.0,11.0,0.0,1.0,3600.0,5,11,5,6
0.0,19.7,0.0,9.0,10.0,0.0,0.0,1.0,3600.0,5,11,6,6
0.006,19.55,0.0,34.2,38.0,0.0,0.0,0.0,2018.063,5,11,7,6
0.025,19.35,0.0,49.5,49.0,0.0,18.0,0.0,0.0,5,11,8,6
0.1,19.2,0.0,66.600006,43.0,0.0,93.0,0.0,0.0,5,11,9,6
0.313,19.3,0.0,48.300003,21.0,0.0,98.0,0.0,0.0,5,11,10,6
0.288,19.2,0.0,45.3,18.0,0.0,97.0,0.0,0.0,5,11,11,6
0.219,19.15,0.0,42.300003,16.0,0.0,93.0,0.0,0.0,5,11,12,6
0.119,19.1,0.0,45.0,19.0,0.0,93.0,0.0,0.0,5,11,13,6
0.05,19.05,0.0,46.5,21.0,0.0,92.0,0.0,0.0,5,11,14,6
0.138,19.0,0.0,54.9,31.0,0.0,90.0,0.0,0.0,5,11,15,6
0.15,18.95,0.0,55.2,38.0,0.0,70.0,0.0,0.0,5,11,16,6
0.113,18.9,0.0,43.199997,44.0,0.0,12.0,0.0,0.0,5,11,17,6
0.044,18.85,0.0,66.0,41.0,0.0,97.0,0.0,0.0,5,11,18,6
0.006,18.85,0.0,62.1,36.0,0.0,99.0,0.0,0.0,5,11,19,6
0.0,18.85,0.0,39.6,15.0,0.0,87.0,0.0,0.0,5,11,20,6
0.0,18.9,0.0,52.2,28.0,0.0,90.0,1.0,0.0,5,11,21,6
0.0,18.9,0.0,34.5,6.0,0.0,97.0,1.0,1416.8468,5,11,22,6
0.0,19.0,0.0,32.7,5.0,0.0,94.0,1.0,3600.0,5,11,23,6
0.0,19.15,0.0,40.800003,12.0,0.0,100.0,1.0,3600.0,6,11,0,7
0.0,19.25,0.0,27.300001,0.0,0.0,91.0,1.0,3600.0,6,11,1,7
0.0,19.3,0.0,12.6,0.0,0.0,42.0,1.0,3600.0,6,11,2,7
0.0,19.4,0.0,2.4,0.0,0.0,8.0,1.0,3600.0,6,11,3,7
0.0,19.5,0.0,2.7,0.0,0.0,9.0,1.0,3600.0,6,11,4,7
0.0,19.6,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,11,5,7
0.0,19.8,0.0,1.8000001,0.0,0.0,6.0,1.0,3600.0,6,11,6,7
0.038,19.9,0.0,19.5,0.0,0.0,65.0,0.0,1965.1196,6,11,7,7
0.2,20.1,0.0,29.7,0.0,0.0,99.0,0.0,0.0,6,11,8,7
0.35,20.35,0.0,45.600002,0.0,28.0,96.0,0.0,0.0,6,11,9,7
0.394,21.25,0.0,100.0,16.0,97.0,100.0,0.0,0.0,6,11,10,7
0.294,21.6,0.0,87.600006,2.0,93.0,100.0,0.0,0.0,6,11,11,7
0.206,21.85,0.0,100.0,39.0,98.0,100.0,0.0,0.0,6,11,12,7
0.325,22.1,0.0,100.0,57.0,97.0,100.0,0.0,0.0,6,11,13,7
0.35,22.35,0.0,100.0,55.0,90.0,100.0,0.0,0.0,6,11,14,7
0.256,22.5,0.0,92.4,4.0,98.0,100.0,0.0,0.0,6,11,15,7
0.156,22.55,0.0,91.8,8.0,91.0,100.0,0.0,0.0,6,11,16,7
0.05,22.7,0.0,96.6,16.0,87.0,100.0,0.0,0.0,6,11,17,7
0.006,22.9,0.0,100.0,28.0,99.0,100.0,0.0,0.0,6,11,18,7
0.006,23.1,0.2,100.0,95.0,99.0,100.0,0.0,0.0,6,11,19,7
0.0,22.95,0.6,100.0,50.0,96.0,100.0,0.0,0.0,6,11,20,7
0.0,22.2,0.8,100.0,72.0,97.0,100.0,1.0,0.0,6,11,21,7
0.0,21.95,1.0,100.0,24.0,97.0,100.0,1.0,0.0,6,11,22,7
0.0,21.55,1.9,91.50001,3.0,98.0,100.0,1.0,0.0,6,11,23,7
0.0,21.25,2.6,94.5,9.0,94.0,100.0,1.0,0.0,0,11,0,8
0.0,21.25,2.6,95.4,6.0,100.0,100.0,1.0,0.0,0,11,1,8
0.0,21.5,2.9,100.0,33.0,96.0,100.0,1.0,0.0,0,11,2,8
0.0,21.6,2.9,100.0,26.0,88.0,100.0,1.0,0.0,0,11,3,8
0.0,21.85,2.4,100.0,15.0,98.0,100.0,1.0,0.0,0,11,4,8
0.0,22.4,1.5,100.0,21.0,98.0,100.0,1.0,0.0,0,11,5,8
0.0,22.85,1.1,100.0,22.0,99.0,100.0,1.0,0.0,0,11,6,8
0.119,22.95,0.2,97.8,12.0,95.0,100.0,0.0,0.0,0,11,7,8
0.238,23.0,0.1,90.9,5.0,94.0,100.0,0.0,0.0,0,11,8,8
0.338,22.85,0.2,82.8,0.0,88.0,100.0,0.0,0.0,0,11,9,8
0.394,23.05,0.2,100.0,14.0,97.0,100.0,0.0,0.0,0,11,10,8
0.4,22.95,0.0,100.0,27.0,93.0,100.0,0.0,0.0,0,11,11,8
0.394,22.9,0.0,100.0,36.0,98.0,100.0,0.0,0.0,0,11,12,8
0.363,23.0,0.0,100.0,55.0,99.0,100.0,0.0,0.0,0,11,13,8
0.225,23.0,0.0,100.0,55.0,100.0,100.0,0.0,0.0,0,11,14,8
0.025,23.05,0.0,100.0,32.0,94.0,100.0,0.0,0.0,0,11,15,8
0.075,23.0,0.0,93.0,24.0,70.0,98.0,0.0,0.0,0,11,16,8
0.006,22.95,0.0,38.7,5.0,20.0,74.0,0.0,0.0,0,11,17,8
0.0,22.9,0.0,5.1000004,0.0,0.0,17.0,0.0,0.0,0,11,18,8
0.0,22.9,0.0,7.2,8.0,0.0,0.0,0.0,0.0,0,11,19,8
0.0,22.9,0.0,16.199999,18.0,0.0,0.0,0.0,0.0,0,11,20,8
0.0,22.9,0.0,19.8,22.0,0.0,0.0,1.0,27.360617,0,11,21,8
0.0,22.9,0.0,9.9,11.0,0.0,0.0,1.0,3600.0,0,11,22,8
0.0,22.9,0.0,0.3,0.0,0.0,1.0,1.0,3600.0,0,11,23,8
0.0,22.9,0.0,0.6,0.0,1.0,0.0,1.0,3600.0,1,11,0,9
0.0,23.0,0.0,2.4,0.0,4.0,0.0,1.0,3600.0,1,11,1,9
0.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,1,11,2,9
0.0,23.3,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,1,11,3,9
0.0,23.6,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,1,11,4,9
0.0,23.9,0.0,8.099999,9.0,0.0,0.0,1.0,3600.0,1,11,5,9
0.0,23.85,0.0,73.5,81.0,1.0,0.0,1.0,3213.3494,1,11,6,9
0.069,23.85,0.0,89.399994,96.0,5.0,0.0,0.0,579.11566,1,11,7,9
0.206,24.0,0.1,68.399994,66.0,15.0,0.0,0.0,0.0,1,11,8,9
0.213,24.2,0.0,46.800003,38.0,21.0,0.0,0.0,0.0,1,11,9,9
0.144,24.6,0.0,30.3,21.0,19.0,0.0,0.0,0.0,1,11,10,9
0.263,23.5,0.7,39.3,21.0,33.0,2.0,0.0,0.0,1,11,11,9
0.356,23.85,0.3,29.1,21.0,17.0,0.0,0.0,0.0,1,11,12,9
0.263,24.15,0.0,23.399998,24.0,3.0,0.0,0.0,0.0,1,11,13,9
0.181,24.15,0.0,23.4,26.0,0.0,0.0,0.0,0.0,1,11,14,9
0.194,23.9,0.0,33.6,30.0,0.0,22.0,0.0,0.0,1,11,15,9
0.144,23.6,0.0,33.6,24.0,18.0,4.0,0.0,0.0,1,11,16,9
0.088,23.25,0.0,62.4,9.0,50.0,81.0,0.0,0.0,1,11,17,9
0.031,23.15,0.0,63.899998,9.0,70.0,46.0,0.0,0.0,1,11,18,9
0.006,23.2,0.0,80.100006,9.0,88.0,64.0,0.0,0.0,1,11,19,9
0.0,22.55,0.0,89.7,19.0,80.0,82.0,0.0,0.0,1,11,20,9
0.0,22.15,0.0,73.200005,19.0,53.0,81.0,1.0,0.0,1,11,21,9
0.0,22.25,0.0,75.9,44.0,17.0,87.0,1.0,3200.4795,1,11,22,9
0.0,22.2,0.0,100.0,74.0,30.0,73.0,1.0,2946.0105,1,11,23,9
0.0,22.05,0.0,100.0,71.0,72.0,93.0,1.0,1524.3314,2,11,0,10
0.0,22.3,0.0,100.0,55.0,75.0,89.0,1.0,3600.0,2,11,1,10
0.0,22.4,0.0,100.0,56.0,80.0,84.0,1.0,3600.0,2,11,2,10
0.0,22.2,0.0,95.399994,32.0,64.0,94.0,1.0,2239.1582,2,11,3,10
0.0,22.2,0.0,86.399994,28.0,55.0,94.0,1.0,3600.0,2,11,4,10
0.0,22.2,0.0,65.4,10.0,45.0,98.0,1.0,3600.0,2,11,5,10
0.0,22.25,0.0,36.6,1.0,21.0,77.0,1.0,2810.8977,2,11,6,10
0.038,22.25,0.0,37.5,5.0,11.0,88.0,0.0,705.48157,2,11,7,10
0.088,22.0,0.0,37.800003,10.0,3.0,90.0,0.0,0.0,2,11,8,10
0.244,21.85,0.0,45.9,8.0,19.0,91.0,0.0,0.0,2,11,9,10
0.294,22.1,0.0,47.4,11.0,16.0,93.0,0.0,0.0,2,11,10,10
0.394,22.1,0.0,47.699997,9.0,20.0,92.0,0.0,0.0,2,11,11,10
0.256,22.0,0.0,50.7,5.0,31.0,92.0,0.0,0.0,2,11,12,10
0.244,21.9,0.0,48.600002,5.0,27.0,93.0,0.0,0.0,2,11,13,10
0.319,21.75,0.0,46.800003,4.0,23.0,98.0,0.0,0.0,2,11,14,10
0.15,21.35,0.0,52.5,8.0,26.0,99.0,0.0,0.0,2,11,15,10
0.063,21.1,0.0,54.300003,5.0,33.0,100.0,0.0,0.0,2,11,16,10
0.019,20.9,0.0,66.3,13.0,44.0,94.0,0.0,0.0,2,11,17,10
0.044,19.8,0.1,59.700005,16.0,34.0,83.0,0.0,0.0,2,11,18,10
0.013,19.1,0.5,56.100002,30.0,14.0,69.0,0.0,0.0,2,11,19,10
0.0,18.95,0.0,46.199997,25.0,21.0,37.0,0.0,0.0,2,11,20,10
0.0,19.15,0.0,43.800003,20.0,29.0,28.0,1.0,0.0,2,11,21,10
0.0,19.5,0.0,36.300003,10.0,31.0,29.0,1.0,3600.0,2,11,22,10
0.0,19.7,0.0,21.6,12.0,14.0,8.0,1.0,3600.0,2,11,23,10
0.0,19.7,0.0,26.699999,8.0,31.0,3.0,1.0,3600.0,3,11,0,11
0.0,19.65,0.0,30.599998,13.0,31.0,1.0,1.0,3600.0,3,11,1,11
0.0,19.6,0.0,19.5,8.0,15.0,11.0,1.0,3600.0,3,11,2,11
0.0,19.55,0.0,32.1,13.0,19.0,30.0,1.0,3600.0,3,11,3,11
0.0,19.4,0.0,29.7,14.0,7.0,43.0,1.0,3600.0,3,11,4,11
0.0,19.6,0.0,28.5,11.0,2.0,58.0,1.0,3600.0,3,11,5,11
0.0,19.85,0.0,42.9,27.0,9.0,44.0,1.0,3600.0,3,11,6,11
0.025,20.05,0.0,54.000004,38.0,21.0,24.0,0.0,705.3546,3,11,7,11
0.231,20.1,0.0,30.6,16.0,27.0,0.0,0.0,0.0,3,11,8,11
0.2,20.05,0.0,25.8,7.0,32.0,1.0,0.0,0.0,3,11,9,11
0.306,19.9,0.0,31.5,19.0,24.0,0.0,0.0,0.0,3,11,10,11
0.306,19.65,0.0,36.6,34.0,10.0,0.0,0.0,0.0,3,11,11,11
0.381,19.4,0.0,20.4,18.0,7.0,0.0,0.0,0.0,3,11,12,11
0.381,19.05,0.0,22.2,12.0,19.0,0.0,0.0,0.0,3,11,13,11
0.325,18.75,0.0,35.399998,14.0,37.0,2.0,0.0,0.0,3,11,14,11
0.25,18.55,0.0,34.2,13.0,34.0,7.0,0.0,0.0,3,11,15,11
0.15,18.5,0.0,21.900002,5.0,6.0,46.0,0.0,0.0,3,11,16,11
0.044,18.5,0.0,43.2,22.0,0.0,78.0,0.0,0.0,3,11,17,11
0.025,18.45,0.0,43.800003,17.0,0.0,95.0,0.0,0.0,3,11,18,11
0.0,18.5,0.0,36.9,11.0,0.0,90.0,0.0,0.0,3,11,19,11
0.0,18.5,0.0,27.9,6.0,0.0,75.0,0.0,0.0,3,11,20,11
0.0,18.55,0.0,26.100002,8.0,0.0,63.0,1.0,0.0,3,11,21,11
0.0,18.35,0.0,29.099998,9.0,0.0,70.0,1.0,3600.0,3,11,22,11
0.0,18.4,0.0,33.9,9.0,0.0,86.0,1.0,3600.0,3,11,23,11
0.0,18.45,0.0,38.7,14.0,0.0,87.0,1.0,3600.0,4,11,0,12
0.0,18.5,0.0,35.7,11.0,0.0,86.0,1.0,3600.0,4,11,1,12
0.0,18.55,0.0,30.3,3.0,0.0,92.0,1.0,3600.0,4,11,2,12
0.0,18.65,0.0,27.900002,0.0,0.0,93.0,1.0,3600.0,4,11,3,12
0.0,18.75,0.0,26.400002,0.0,0.0,88.0,1.0,3600.0,4,11,4,12
0.0,18.85,0.0,29.1,0.0,0.0,97.0,1.0,3600.0,4,11,5,12
0.0,18.9,0.0,29.7,0.0,1.0,97.0,1.0,3600.0,4,11,6,12
0.094,18.95,0.0,29.400002,0.0,1.0,96.0,0.0,102.99535,4,11,7,12
0.256,19.0,0.0,31.800001,0.0,6.0,94.0,0.0,0.0,4,11,8,12
0.313,19.05,0.0,30.0,0.0,3.0,94.0,0.0,0.0,4,11,9,12
0.375,20.1,0.0,30.000002,0.0,1.0,98.0,0.0,0.0,4,11,10,12
0.381,20.3,0.0,31.500002,0.0,6.0,93.0,0.0,0.0,4,11,11,12
0.388,20.5,0.0,34.800003,0.0,9.0,98.0,0.0,0.0,4,11,12,12
0.375,20.7,0.0,40.800003,0.0,19.0,98.0,0.0,0.0,4,11,13,12
0.325,20.9,0.0,56.700005,0.0,45.0,99.0,0.0,0.0,4,11,14,12
0.25,21.1,0.0,59.700005,0.0,50.0,99.0,0.0,0.0,4,11,15,12
0.169,21.35,0.0,71.7,28.0,28.0,99.0,0.0,0.0,4,11,16,12
0.056,21.55,0.0,100.0,61.0,42.0,100.0,0.0,0.0,4,11,17,12
0.013,21.85,0.0,100.0,60.0,69.0,100.0,0.0,0.0,4,11,18,12
0.006,22.05,0.2,100.0,82.0,62.0,91.0,0.0,0.0,4,11,19,12
0.0,21.75,0.3,100.0,92.0,61.0,71.0,0.0,0.0,4,11,20,12
0.0,20.9,0.6,100.0,67.0,26.0,85.0,1.0,0.0,4,11,21,12
0.0,21.35,0.2,45.300003,10.0,14.0,93.0,1.0,990.56573,4,11,22,12
0.0,21.7,0.0,33.0,2.0,3.0,98.0,1.0,3600.0,4,11,23,12
0.0,22.15,0.0,32.100002,3.0,1.0,96.0,1.0,3600.0,5,11,0,13
0.0,22.45,0.0,28.800001,0.0,0.0,96.0,1.0,3600.0,5,11,1,13
0.0,22.6,0.0,31.5,2.0,0.0,99.0,1.0,3600.0,5,11,2,13
0.0,22.6,0.0,36.3,4.0,5.0,99.0,1.0,3600.0,5,11,3,13
0.0,22.5,0.0,44.4,7.0,14.0,99.0,1.0,1441.7722,5,11,4,13
0.0,21.95,0.0,52.199997,17.0,13.0,97.0,1.0,398.68353,5,11,5,13
0.0,21.15,0.1,51.3,18.0,10.0,97.0,1.0,1180.5973,5,11,6,13
0.119,21.15,0.0,48.9,18.0,9.0,91.0,0.0,0.0,5,11,7,13
0.238,21.2,0.0,30.0,4.0,2.0,84.0,0.0,0.0,5,11,8,13
0.325,21.4,0.0,25.2,0.0,0.0,84.0,0.0,0.0,5,11,9,13
0.325,21.35,0.0,28.800001,0.0,0.0,96.0,0.0,0.0,5,11,10,13
0.388,21.2,0.0,17.7,0.0,0.0,59.0,0.0,0.0,5,11,11,13
0.356,21.0,0.0,29.400002,0.0,0.0,98.0,0.0,0.0,5,11,12,13
0.356,20.8,0.0,29.400002,0.0,0.0,98.0,0.0,0.0,5,11,13,13
0.094,20.6,0.0,29.400002,0.0,0.0,98.0,0.0,0.0,5,11,14,13
0.056,20.3,0.0,28.2,0.0,0.0,94.0,0.0,0.0,5,11,15,13
0.094,20.1,0.0,30.300001,6.0,0.0,83.0,0.0,0.0,5,11,16,13
