mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr,param_module__num_layers,param_module__num_units,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.932577848434448,0.11005389829384284,0.32500680287679035,0.025819530026368713,0.01,3,9,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 9}",-0.01339308638125658,-0.011586727574467659,-0.012115845456719398,-0.012365219804147879,0.0007582320263096731,151
9.04334576924642,0.07132611768217685,0.3250228563944499,0.040081006437216245,0.01,3,10,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 10}",-0.012248093262314796,-0.01118595339357853,-0.012483351863920689,-0.011972466173271338,0.0005643807325275326,14
9.058267911275228,0.08954356300071377,0.3085676034291585,0.023392557007555118,0.01,3,11,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 11}",-0.01406994741410017,-0.010739201679825783,-0.012326441705226898,-0.012378530266384283,0.0013602699977698894,158
9.21706477801005,0.17656578048772142,0.24423615137736002,0.014038709107146231,0.01,3,12,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 12}",-0.013460292480885983,-0.010611889883875847,-0.01338066253811121,-0.012484281634291014,0.001324379951074881,224
9.14222264289856,0.11680505282779285,0.2413935661315918,0.006934606282116378,0.01,3,13,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 13}",-0.014116345904767513,-0.011795646511018276,-0.012471904046833515,-0.012794632154206434,0.0009745174848793631,314
8.99768853187561,0.08319129833172695,0.2590792179107666,0.012316766573017016,0.01,3,14,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 14}",-0.014201226644217968,-0.011466779746115208,-0.012803592719137669,-0.012823866369823614,0.0011164253148091467,318
9.037056843439737,0.11182212019593007,0.323059876759847,0.016113361231047302,0.01,3,15,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 15}",-0.013148942030966282,-0.011031541973352432,-0.012114574201405048,-0.012098352735241255,0.0008645010518478894,37
8.994682709376017,0.09323480938497324,0.37163527806599933,0.04194546008858878,0.01,3,16,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 16}",-0.012693259865045547,-0.012572579085826874,-0.012719133868813515,-0.01266165760656198,6.386758781527126e-05,278
9.117176214853922,0.08915887056244862,0.29836734135945636,0.03860487873522336,0.01,3,17,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 17}",-0.013430624268949032,-0.010732442140579224,-0.012673544697463512,-0.012278870368997255,0.0011363311045131975,108
9.024063030878702,0.11450994102735534,0.2478789488474528,0.0028389627363841832,0.01,3,18,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 18}",-0.012988676317036152,-0.011068879626691341,-0.01173344999551773,-0.011930335313081741,0.0007960224889071635,9
9.004620711008707,0.020829670950709245,0.24679644902547201,0.007979562498021512,0.01,3,19,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 19}",-0.014038055203855038,-0.0107286237180233,-0.011718546971678734,-0.012161741964519024,0.0013869392058564653,54
9.117252588272095,0.024745015222264827,0.2872442404429118,0.036850628126758135,0.01,3,20,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 20}",-0.012912106700241566,-0.011278594844043255,-0.011995986104011536,-0.012062229216098785,0.0006685214324708748,27
9.066716035207113,0.0763844815107195,0.2523374557495117,0.008478083480968977,0.01,3,21,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 21}",-0.013470038771629333,-0.012309529818594456,-0.011614781804382801,-0.012464783464868864,0.0007653201398283487,212
8.947892347971598,0.1035499623449753,0.2497845490773519,0.00448956986639834,0.01,3,22,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 22}",-0.013494590297341347,-0.012355131097137928,-0.011552523821592331,-0.012467415072023869,0.0007968108589116117,215
8.808879295984903,0.03319628218426574,0.2456670602162679,0.006943356544854351,0.01,3,23,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 23}",-0.014254969544708729,-0.011235098354518414,-0.013228978961706161,-0.012906348953644434,0.0012537870879623862,328
8.816291888554892,0.04790178941998105,0.24876785278320312,0.012491019098238552,0.01,3,24,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 24}",-0.012802345678210258,-0.01085016317665577,-0.012195290997624397,-0.011949266617496809,0.0008157410236738778,11
8.806121985117594,0.1478112940597479,0.2732276916503906,0.02208683271924396,0.01,3,25,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 25}",-0.014089328236877918,-0.011770309880375862,-0.012872392311692238,-0.012910676809648672,0.000947122241859063,330
8.821797291437784,0.05289829434381282,0.3096147378285726,0.014341281976508092,0.01,3,26,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 26}",-0.013145149685442448,-0.011311152018606663,-0.011524953879415989,-0.011993751861155033,0.0008188266081215349,18
8.908720334370932,0.08997494748224717,0.30800620714823407,0.03879980347865456,0.01,3,27,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 27}",-0.013413365930318832,-0.011944261379539967,-0.012845810502767563,-0.012734479270875454,0.0006049038643595935,297
8.867939154307047,0.036449096816655535,0.2929747899373372,0.07380902511826967,0.01,3,28,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 28}",-0.012353239580988884,-0.01161364745348692,-0.012763934209942818,-0.012243607081472874,0.0004759582399273097,84
8.922567208607992,0.11273091715744737,0.2573135693868001,0.01393690950169456,0.01,3,29,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 29}",-0.013924730010330677,-0.011212879791855812,-0.012359708547592163,-0.012499106116592884,0.0011114874908706878,234
9.050085147221884,0.1991996745630846,0.28893272082010907,0.053248252717249575,0.01,3,30,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 30}",-0.013574667274951935,-0.011858305893838406,-0.011669297702610493,-0.012367423623800278,0.0008571304642127318,153
9.230144023895264,0.18238931052082316,0.25693734486897785,0.0015844407671826548,0.01,3,31,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 31}",-0.012750152498483658,-0.012111978605389595,-0.013346304185688496,-0.012736145096520582,0.0005040086408170471,298
9.064894755681356,0.04473012831632342,0.27625616391499835,0.02537000037160447,0.01,3,32,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 32}",-0.01330470945686102,-0.011103112250566483,-0.011828722432255745,-0.012078848046561083,0.0009160348180754172,32
9.138460636138916,0.05577610813277274,0.31166617075602215,0.031456234848279425,0.01,3,33,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 33}",-0.013344166800379753,-0.011904182843863964,-0.012268795631825924,-0.012505715092023214,0.0006112754816615544,237
9.157323042551676,0.03785064905927797,0.2966492970784505,0.030597940306310346,0.01,3,34,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 34}",-0.013107584789395332,-0.011532151140272617,-0.011801237240433693,-0.012146991056700548,0.0006880683453428877,52
9.136687914530436,0.08926870280090102,0.31256723403930664,0.03226029035205969,0.01,3,35,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 35}",-0.013450789265334606,-0.010488835163414478,-0.012411508709192276,-0.012117044379313787,0.001227008545650344,43
9.187797784805298,0.13198579562312782,0.36500080426534015,0.0721992410746115,0.01,3,36,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 36}",-0.013362283818423748,-0.011648480780422688,-0.012616351246833801,-0.01254237194856008,0.0007016100130866721,246
9.18124524752299,0.08783776677439809,0.33516693115234375,0.034717368623563664,0.01,3,37,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 37}",-0.012713807635009289,-0.011125506833195686,-0.012493178248405457,-0.01211083090553681,0.0007025273314775583,41
9.062118450800577,0.1340233811088257,0.3313899834950765,0.023758849194286162,0.01,3,38,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 38}",-0.013562922365963459,-0.011322039179503918,-0.012256849557161331,-0.012380603700876236,0.0009190123974151904,160
9.118993600209555,0.09079078921338536,0.276569922765096,0.02960513234570494,0.01,3,39,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 39}",-0.01412185374647379,-0.010840573348104954,-0.012448851019144058,-0.0124704260379076,0.0013396639813166762,220
9.083427667617798,0.08046289405261679,0.26906736691792804,0.017794778539633953,0.01,3,40,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 40}",-0.012344478629529476,-0.011765058152377605,-0.011476058512926102,-0.011861865098277727,0.00036107899718412176,2
9.229861179987589,0.12390825802783303,0.3579760392506917,0.026678926631528727,0.01,3,41,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 41}",-0.013768689706921577,-0.011655482463538647,-0.012785553000867367,-0.012736575057109198,0.0008634081084487625,299
9.092151482899984,0.02673694259326138,0.3181244532267253,0.022683703790000034,0.01,3,42,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 42}",-0.01410789042711258,-0.011234520934522152,-0.012539156712591648,-0.01262718935807546,0.0011746986479491954,267
9.04830010732015,0.11561704431828007,0.3187495867411296,0.06645522012034098,0.01,3,43,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 43}",-0.013070464134216309,-0.011039546690881252,-0.013111835345625877,-0.012407282056907812,0.0009672824192527678,172
8.98615574836731,0.04430532373118954,0.270492951075236,0.031165401549585782,0.01,3,44,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 44}",-0.013135667890310287,-0.011741546913981438,-0.012939014472067356,-0.01260540975878636,0.0006160965306954735,264
8.948532263437906,0.059914263896732635,0.268982728322347,0.0347200822025732,0.01,3,45,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 45}",-0.013523911125957966,-0.012142045423388481,-0.012636804021894932,-0.01276758685708046,0.0005716737516386058,305
8.973892052968344,0.0806619795650699,0.33430639902750653,0.02517561413837557,0.01,3,46,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 46}",-0.013635043054819107,-0.010912659578025341,-0.012670946307480335,-0.012406216313441595,0.0011270623839544826,170
8.832171281178793,0.15009553759419267,0.29090174039204914,0.025590419584427475,0.01,3,47,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 47}",-0.013524484820663929,-0.012107135728001595,-0.011739306151866913,-0.012456975566844145,0.0007696348287826759,203
9.049360593159994,0.08827830360448626,0.3348822593688965,0.04878502165753768,0.01,3,48,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 48}",-0.013169903308153152,-0.011144869960844517,-0.012936805374920368,-0.012417192881306013,0.0009046870074112561,180
8.744494358698526,0.11469903748815759,0.301275094350179,0.022513524474337982,0.01,3,49,"{'lr': 0.01, 'module__num_layers': 3, 'module__num_units': 49}",-0.01328702736645937,-0.011524329893290997,-0.012809538282454014,-0.012540298514068127,0.0007443758616625996,245
7.501980225245158,0.0602363212448391,0.2713289260864258,0.0407683781471735,0.02,1,1,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 1}",-0.013467052951455116,-0.011152434162795544,-0.012100878171622753,-0.012240121761957804,0.0009500549518461283,80
7.536903381347656,0.11976039488627915,0.24532135327657065,0.007359108427528384,0.02,1,2,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 2}",-0.013711485080420971,-0.01114305853843689,-0.01212313398718834,-0.012325892535348734,0.0010583121773311691,131
7.541531085968018,0.11995209296285449,0.2733023166656494,0.008991309368797284,0.02,1,3,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 3}",-0.01401788741350174,-0.012351326644420624,-0.011352045461535454,-0.012573753173152605,0.0010996313014608346,251
7.694273233413696,0.23166732010933425,0.23296229044596353,0.012765581151480002,0.02,1,4,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 4}",-0.013800038024783134,-0.012016464956104755,-0.013152279891073704,-0.012989594290653864,0.0007371717015126915,341
8.079050302505493,0.06462770006954616,0.253551721572876,0.035991743540669204,0.02,1,5,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 5}",-0.013512350618839264,-0.010767641477286816,-0.012519494630396366,-0.012266495575507482,0.0011347139020509078,100
8.220614353815714,0.06304218199153756,0.2630222638448079,0.017040603162606076,0.02,1,6,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 6}",-0.013047038577497005,-0.011494661681354046,-0.012267302721738815,-0.012269667660196623,0.0006337574202695351,102
8.352725585301718,0.15985519891324648,0.29134035110473633,0.01877917536513139,0.02,1,7,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 7}",-0.014293026179075241,-0.011165161617100239,-0.01181915495544672,-0.0124257809172074,0.0013470660643602008,183
8.412465254465738,0.19968091023373657,0.28615538279215497,0.026439696639454998,0.02,1,8,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 8}",-0.014077962376177311,-0.011768773198127747,-0.011556461453437805,-0.012467732342580954,0.001141898898050995,218
8.48372475306193,0.22934025024699536,0.2935667037963867,0.04534568857428696,0.02,1,9,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 9}",-0.014430063776671886,-0.01199273020029068,-0.013092681765556335,-0.0131718252475063,0.0009966097560196014,365
7.9769158363342285,0.16061583566377047,0.30211639404296875,0.009449742692611703,0.02,1,10,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 10}",-0.014234821312129498,-0.011326412670314312,-0.012137040495872498,-0.012566091492772102,0.0012254995649126717,250
7.916101137797038,0.17945925679088254,0.267806609471639,0.02417891769916558,0.02,1,11,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 11}",-0.013110063038766384,-0.013270034454762936,-0.012819388881325722,-0.013066495458285013,0.00018653678594563117,353
7.904311577479045,0.09516527447020409,0.2520577112833659,0.03688944977684734,0.02,1,12,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 12}",-0.01260289829224348,-0.01113851834088564,-0.012406953610479832,-0.01204945674786965,0.0006490789194783588,24
7.569806655248006,0.04184221627196362,0.25976022084554035,0.0259516793238111,0.02,1,13,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 13}",-0.015203353948891163,-0.012895194813609123,-0.012491690926253796,-0.01353007989625136,0.001194595716328593,397
7.277982950210571,0.019259705266000866,0.2570044199625651,0.03922644748702937,0.02,1,14,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 14}",-0.01397433876991272,-0.011709578335285187,-0.013553017750382423,-0.013078978285193443,0.000983470052918428,356
7.15808089574178,0.05661723047362625,0.28109971682230633,0.01991408031056405,0.02,1,15,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 15}",-0.014063036069273949,-0.011577052995562553,-0.01314509753137827,-0.01292839553207159,0.0010264007593113985,332
7.222553650538127,0.034918670465673145,0.23612531026204428,0.003347365040535893,0.02,1,16,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 16}",-0.015297637321054935,-0.01187324058264494,-0.013182982802391052,-0.01345128690203031,0.0014108185739540667,389
7.272621472676595,0.13097601584632318,0.26450657844543457,0.006870802740819584,0.02,1,17,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 17}",-0.014349839650094509,-0.012241499498486519,-0.012560204602777958,-0.01305051458378633,0.0009279286814649506,351
7.293793757756551,0.016734996653786305,0.2591164906819661,0.04147747903277815,0.02,1,18,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 18}",-0.013996327295899391,-0.012108669616281986,-0.013575534336268902,-0.013226843749483427,0.0008091154523466725,369
7.220814069112142,0.11014896719585748,0.30933356285095215,0.024227353767188837,0.02,1,19,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 19}",-0.013554500415921211,-0.011546485126018524,-0.012688220478594303,-0.012596402006844679,0.0008223358295881192,262
7.36569078763326,0.06032359833758258,0.27288659413655597,0.019774628610555768,0.02,1,20,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 20}",-0.014044128358364105,-0.012500875629484653,-0.013605141080915928,-0.013383381689588228,0.000649250936094816,383
7.235831181208293,0.014256865369422804,0.25105969111124676,0.009637581893708272,0.02,1,21,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 21}",-0.013472914695739746,-0.01127311959862709,-0.013612620532512665,-0.012786218275626501,0.0010714414387357277,309
7.2711325486501055,0.1287524139986777,0.2822862466176351,0.02245418335089996,0.02,1,22,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 22}",-0.013999097980558872,-0.012057909741997719,-0.013641996309161186,-0.013233001343905926,0.000843607572901505,371
7.11417293548584,0.09985434269370685,0.2930005391438802,0.005715854508291351,0.02,1,23,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 23}",-0.014352547936141491,-0.012745503336191177,-0.013286829926073551,-0.013461627066135406,0.0006676144679317642,390
7.1695020993550616,0.053186956900571125,0.2803904215494792,0.015900874943316486,0.02,1,24,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 24}",-0.013592300936579704,-0.012285826727747917,-0.014061622321605682,-0.013313249995311102,0.000751338613701498,377
7.243435939153035,0.05631754930291044,0.3240375518798828,0.023685052981096324,0.02,1,25,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 25}",-0.01361312996596098,-0.012238838709890842,-0.012442204169929028,-0.01276472428192695,0.0006056310929435911,303
7.095810651779175,0.1028307442603998,0.23166584968566895,0.016778183225342275,0.02,1,26,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 26}",-0.014509977772831917,-0.012548805214464664,-0.013180306181311607,-0.013413029722869396,0.0008173818512052525,386
7.112009286880493,0.04973719677725434,0.2627064387003581,0.034850921353929115,0.02,1,27,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 27}",-0.01468611229211092,-0.011989984661340714,-0.013016032055020332,-0.013230709669490656,0.0011111078282406987,370
7.14743701616923,0.043968573418902056,0.26888028780619305,0.04288188805293217,0.02,1,28,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 28}",-0.014182053506374359,-0.011886742897331715,-0.013428944163024426,-0.0131659135222435,0.0009553364281718237,364
7.29701034228007,0.030333950362389277,0.2605944474538167,0.008943193092101257,0.02,1,29,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 29}",-0.014496984891593456,-0.012232523411512375,-0.013452406041324139,-0.013393971448143324,0.000925385469215543,384
7.21872353553772,0.1324318003646912,0.26302576065063477,0.020959815178706615,0.02,1,30,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 30}",-0.013414401561021805,-0.01163324061781168,-0.012892651371657848,-0.012646764516830444,0.000747653589766892,276
7.216526031494141,0.07485755388161044,0.29791776339213055,0.011745115842849294,0.02,1,31,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 31}",-0.013392631895840168,-0.011744242161512375,-0.012254774570465088,-0.01246388287593921,0.0006890050273754695,210
7.201464414596558,0.06645121073859853,0.2915480136871338,0.029082228495325487,0.02,1,32,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 32}",-0.013665876351296902,-0.01278909482061863,-0.013447961769998074,-0.013300977647304535,0.000372728419789016,375
7.1545742352803545,0.09531228590830364,0.2237842082977295,0.015014930157411956,0.02,1,33,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 33}",-0.013649354688823223,-0.012257980182766914,-0.01259858999401331,-0.012835308288534483,0.000592175321587911,322
7.193027496337891,0.1453278643819204,0.28902236620585126,0.015864422905441076,0.02,1,34,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 34}",-0.014573981985449791,-0.011447097174823284,-0.012841624207794666,-0.012954234456022581,0.001279026441148672,336
7.204376459121704,0.14036028760884128,0.284667174021403,0.022867166307184057,0.02,1,35,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 35}",-0.013967814855277538,-0.011790755204856396,-0.013217085972428322,-0.012991885344187418,0.0009029336160881486,342
7.219268321990967,0.11198189236125172,0.26544920603434247,0.0205057576558448,0.02,1,36,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 36}",-0.013600939884781837,-0.011865225620567799,-0.012905965559184551,-0.012790710354844729,0.0007132735909614585,311
7.263981262842814,0.05250578972503416,0.26145370801289874,0.029718974697907498,0.02,1,37,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 37}",-0.013739017769694328,-0.011992602609097958,-0.01264482643455267,-0.012792148937781652,0.0007205411939454269,312
7.1954052448272705,0.08789909898728113,0.2640539805094401,0.030933713641976817,0.02,1,38,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 38}",-0.013500714674592018,-0.011805664747953415,-0.012807491235435009,-0.012704623552660147,0.0006958136166000134,289
7.133283456166585,0.036611711564729664,0.2892063458760579,0.04943835377046825,0.02,1,39,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 39}",-0.014889019541442394,-0.011764354072511196,-0.013355675153434277,-0.01333634958912929,0.0012757125280301294,381
7.1052985191345215,0.09839958880125636,0.31075890858968097,0.040133075748755694,0.02,1,40,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 40}",-0.0139106884598732,-0.012671724893152714,-0.012522425502538681,-0.013034946285188198,0.0006222356704662856,347
7.115822156270345,0.10499620957935597,0.27788599332173664,0.035907471659600516,0.02,1,41,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 41}",-0.013591651804745197,-0.011886565946042538,-0.013837612234055996,-0.013105276661614576,0.000867588992316935,358
7.16655953725179,0.03225491254208089,0.30019235610961914,0.011280857187367493,0.02,1,42,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 42}",-0.014093597419559956,-0.011621706187725067,-0.012414177879691124,-0.012709827162325382,0.0010305719898021566,293
7.128797610600789,0.13128158729908454,0.2561860879262288,0.053283618548018476,0.02,1,43,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 43}",-0.014601558446884155,-0.012149124406278133,-0.013162541203200817,-0.013304408018787703,0.0010062149624224992,376
7.203827381134033,0.07027913007625548,0.2780310312906901,0.0322988779682206,0.02,1,44,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 44}",-0.013703876174986362,-0.01142164971679449,-0.0131596764549613,-0.012761734115580717,0.0009732789873143677,302
7.319224198659261,0.07431347503931125,0.2812742392222087,0.02872615329093879,0.02,1,45,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 45}",-0.013355163857340813,-0.01210038922727108,-0.012380328960716724,-0.012611960681776205,0.0005378071424574622,266
7.2075715859731035,0.16410015428393987,0.2939326763153076,0.014576382608435795,0.02,1,46,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 46}",-0.01395633164793253,-0.012237061746418476,-0.012588807381689548,-0.012927400258680185,0.0007416001172350828,331
7.334708134333293,0.03364325727317745,0.24983668327331543,0.032205635392718715,0.02,1,47,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 47}",-0.014685242436826229,-0.012547544203698635,-0.013293699361383915,-0.013508828667302927,0.0008858701551499543,395
7.150018056233724,0.04997890573613192,0.23397723833719888,0.023586957531717887,0.02,1,48,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 48}",-0.014214754104614258,-0.012251942418515682,-0.013958635739982128,-0.01347511075437069,0.0008712078732251333,394
7.200112581253052,0.0926240957446802,0.2938378651936849,0.011417595048267656,0.02,1,49,"{'lr': 0.02, 'module__num_layers': 1, 'module__num_units': 49}",-0.014544801786541939,-0.012041174806654453,-0.012937739491462708,-0.0131745720282197,0.0010357297753935618,366
8.019253889719645,0.08185336988469746,0.2825191815694173,0.03893857446739009,0.02,2,1,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 1}",-0.0132435979321599,-0.010914572514593601,-0.012060064822435379,-0.012072745089729628,0.0009508629206503109,31
8.204411427179972,0.04369370105483856,0.25464407602945965,0.001898695243884282,0.02,2,2,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 2}",-0.013949328102171421,-0.011179403401911259,-0.012302125804126263,-0.012476952436069647,0.0011375540938655295,223
8.108695983886719,0.018418484439745163,0.34984509150187176,0.04021090386725995,0.02,2,3,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 3}",-0.013472218066453934,-0.01168016530573368,-0.011675423942506313,-0.012275935771564642,0.0008459015375840166,104
8.178683837254843,0.10236829627908234,0.29339170455932617,0.009073374175999575,0.02,2,4,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 4}",-0.013725300319492817,-0.011082044802606106,-0.012157357297837734,-0.01232156747331222,0.0010853336409249246,129
8.218705097834269,0.05962161208897235,0.2949543793996175,0.032697618329992864,0.02,2,5,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 5}",-0.015226696617901325,-0.011144698597490788,-0.012287160381674767,-0.012886185199022293,0.0017194572803664078,326
8.11355710029602,0.0990676088206428,0.31366483370463055,0.005407391374649969,0.02,2,6,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 6}",-0.013115920126438141,-0.012705759145319462,-0.012420408427715302,-0.012747362566490969,0.0002854613391861937,300
8.17229151725769,0.1452825121765858,0.30456972122192383,0.021133016322995107,0.02,2,7,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 7}",-0.013308361172676086,-0.011171047575771809,-0.012198514305055141,-0.012225974351167679,0.0008727706432113583,75
8.128736098607382,0.031041293901860584,0.27849682172139484,0.026067705197501734,0.02,2,8,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 8}",-0.013723001815378666,-0.011375716887414455,-0.01340551394969225,-0.012834744217495123,0.0010397981210011461,321
8.160576343536377,0.16704635350924746,0.33117516835530597,0.019001101640672542,0.02,2,9,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 9}",-0.013149061240255833,-0.010940677486360073,-0.013265634886920452,-0.01245179120451212,0.0010695780649909409,198
8.102604786554972,0.06114115101190054,0.2729984124501546,0.02642072267827601,0.02,2,10,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 10}",-0.014442851766943932,-0.011403205804526806,-0.012338751927018166,-0.012728269832829634,0.0012711294304464037,296
8.220354318618774,0.05910234926978488,0.29343366622924805,0.013157215529566998,0.02,2,11,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 11}",-0.013721250928938389,-0.011145834811031818,-0.0141088692471385,-0.012991984995702902,0.0013149815888246952,343
8.2209632396698,0.07372149046651597,0.30821990966796875,0.014093501664966172,0.02,2,12,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 12}",-0.013913605362176895,-0.011678949929773808,-0.011961962096393108,-0.012518172462781271,0.0009934615255594611,238
8.141354084014893,0.055072855252379274,0.33502197265625,0.05507780368622444,0.02,2,13,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 13}",-0.013161076232790947,-0.012142625637352467,-0.012035864405333996,-0.012446522091825804,0.0005071424556232377,197
8.116244554519653,0.09732711869932108,0.3082698980967204,0.016649764962225283,0.02,2,14,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 14}",-0.013397244736552238,-0.012090370990335941,-0.013647870160639286,-0.013045161962509155,0.0006828482633827745,349
8.158690293629965,0.1601075469147789,0.30925456682840985,0.04275270122235246,0.02,2,15,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 15}",-0.01364039909094572,-0.012358860112726688,-0.01205399539321661,-0.012684418198963007,0.0006873428177542553,285
8.218548456827799,0.13437168018306372,0.3183768590291341,0.050478401145827474,0.02,2,16,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 16}",-0.013267499394714832,-0.011386889033019543,-0.012919656001031399,-0.012524681476255259,0.0008169771475977876,239
8.157349507013956,0.09750501674578274,0.2913885911305745,0.03343535463954868,0.02,2,17,"{'lr': 0.02, 'module__num_layers': 2, 'module__num_units': 17}",-0.014766261912882328,-0.012914611026644707,-0.01232472900301218,-0.013335200647513071,0.0010401738506555507,380
